InstanceType,ProductDescription,AvailabilityZone,PriceChanges,min,max
c4.4xlarge,Windows,eu-west-1b,0,0.9977,0.9977
c4.4xlarge,Windows,eu-west-1c,0,0.9977,0.9977
c4.4xlarge,Windows,eu-west-2a,0,0.9754,0.9754
c4.4xlarge,Windows,eu-west-2b,0,0.9754,0.9754
c4.4xlarge,Windows,eu-west-2c,0,0.9754,0.9754
c4.4xlarge,Windows,us-east-2c,0,0.8808,0.8808
c4.4xlarge,Windows,sa-east-1a,0,1.0468,1.0468
c4.4xlarge,Windows,us-east-1a,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-1b,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-1c,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-1d,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-1e,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-1f,0,0.9828,0.9828
c4.4xlarge,Windows,us-east-2a,0,0.8808,0.8808
c4.4xlarge,Windows,sa-east-1c,0,1.0468,1.0468
m5d.metal,Windows,us-east-1a,0,5.5042,5.5042
z1d.6xlarge,Linux/UNIX,us-east-1f,0,0.6696,0.6696
m5d.metal,Windows,us-east-1b,0,5.5042,5.5042
c3.large,SUSE Linux,us-west-1c,0,0.1279,0.1279
r5a.4xlarge,Windows,us-east-1b,0,1.021,1.021
r3.8xlarge,Linux/UNIX,ap-northeast-2a,0,0.4784,0.4784
r3.8xlarge,Linux/UNIX,ap-northeast-2c,0,0.4784,0.4784
r5a.4xlarge,Windows,us-east-1a,0,1.021,1.021
r3.8xlarge,Linux/UNIX,ap-southeast-2b,0,0.55,0.55
r3.8xlarge,Linux/UNIX,sa-east-1a,0,0.6513,0.6513
c3.large,SUSE Linux,us-west-1b,0,0.1279,0.1279
r3.8xlarge,Linux/UNIX,sa-east-1b,0,5.597,5.597
c3.large,Windows,eu-central-1b,0,0.1131,0.1131
c3.large,Windows,eu-west-1a,0,0.0992,0.0992
c3.large,Windows,eu-west-1b,0,0.0992,0.0992
c3.large,Windows,eu-west-1c,0,0.0992,0.0992
c3.large,Windows,sa-east-1a,0,0.12,0.12
c3.large,Windows,sa-east-1c,0,0.12,0.12
c3.large,Windows,us-east-1a,0,0.1124,0.1124
c3.large,Windows,eu-central-1a,0,0.1131,0.1131
c3.large,Windows,us-east-1b,0,0.1124,0.1124
c3.large,SUSE Linux,us-west-1a,0,0.1279,0.1279
c3.large,SUSE Linux,us-east-1d,0,0.1294,0.1294
r3.4xlarge,Windows,us-west-1b,0,0.8746,0.8746
c3.large,SUSE Linux,ap-southeast-1a,0,0.1282,0.1282
r3.4xlarge,Windows,us-west-1c,0,0.8746,0.8746
c3.large,SUSE Linux,ap-southeast-2a,0,0.1313,0.1313
c3.large,SUSE Linux,ap-southeast-2b,0,0.1313,0.1313
c3.large,SUSE Linux,ap-southeast-2c,0,0.1313,0.1313
c3.large,SUSE Linux,eu-central-1a,0,0.1301,0.1301
r5a.4xlarge,Windows,us-east-1c,0,1.021,1.021
c3.large,SUSE Linux,eu-central-1b,0,0.1301,0.1301
r3.4xlarge,Windows,us-west-2b,0,0.871,0.871
r3.4xlarge,Windows,us-west-2c,0,0.871,0.871
c3.large,SUSE Linux,sa-east-1a,0,0.13699999999999998,0.13699999999999998
c3.large,SUSE Linux,sa-east-1c,0,0.13699999999999998,0.13699999999999998
c3.large,SUSE Linux,us-east-1a,0,0.1294,0.1294
c3.large,SUSE Linux,us-east-1b,0,0.1294,0.1294
c3.large,SUSE Linux,us-east-1c,0,0.1294,0.1294
r3.4xlarge,Windows,us-west-2a,0,0.871,0.871
c3.large,SUSE Linux,ap-northeast-1a,0,0.1302,0.1302
c3.large,Windows,us-east-1c,0,0.1124,0.1124
c3.large,Windows,us-east-1e,0,0.1124,0.1124
m5d.xlarge,Windows,us-east-2a,0,0.2239,0.2239
m5d.xlarge,Windows,us-east-1f,0,0.252,0.252
z1d.large,Red Hat Enterprise Linux,ap-northeast-1c,0,0.1281,0.1281
m5d.xlarge,Windows,us-east-1d,0,0.252,0.252
c3.xlarge,Linux/UNIX,us-east-1e,0,0.0588,0.0588
c3.xlarge,Linux/UNIX,us-west-1a,0,0.0558,0.0558
m5d.xlarge,Windows,us-east-1c,0,0.252,0.252
m5d.xlarge,Windows,us-east-2b,0,0.2239,0.2239
m5d.xlarge,Windows,us-east-1b,0,0.252,0.252
m5d.xlarge,Windows,us-east-1a,0,0.252,0.252
c3.xlarge,Red Hat Enterprise Linux,ap-northeast-1a,0,0.1203,0.1203
m5d.xlarge,Windows,eu-west-3c,0,0.2476,0.2476
c3.xlarge,Red Hat Enterprise Linux,ap-southeast-1a,0,0.1165,0.1165
c3.xlarge,Red Hat Enterprise Linux,ap-southeast-1b,0,0.1165,0.1165
m5d.xlarge,Windows,eu-west-2c,0,0.25,0.25
m5d.xlarge,Windows,eu-west-2b,0,0.25,0.25
z1d.large,Linux/UNIX,us-west-2b,0,0.0558,0.0558
c3.large,Windows,us-east-1d,0,0.1124,0.1124
c3.xlarge,Linux/UNIX,sa-east-1a,0,0.07400000000000001,0.07400000000000001
m5d.xlarge,Windows,us-west-1a,0,0.2486,0.2486
c3.large,Windows,us-west-1a,0,0.0959,0.0959
c3.large,Windows,us-west-1b,0,0.0959,0.0959
c3.large,Windows,us-west-1c,0,0.0959,0.0959
c3.large,Windows,us-west-2a,0,0.1122,0.1122
c3.large,Windows,us-west-2b,0,0.1122,0.1122
c3.large,Windows,us-west-2c,0,0.1122,0.1122
c3.xlarge,Linux/UNIX,ap-northeast-1a,0,0.0603,0.0603
m5d.xlarge,Windows,us-east-2c,0,0.2239,0.2239
r5a.4xlarge,Windows,ap-southeast-2a,0,1.0392,1.0392
m5d.xlarge,Windows,us-west-2d,0,0.2516,0.2516
m5d.xlarge,Windows,us-west-2c,0,0.2516,0.2516
m5d.xlarge,Windows,us-west-2a,0,0.2516,0.2516
m5d.xlarge,Windows,us-west-1c,0,0.2486,0.2486
c3.xlarge,Linux/UNIX,eu-central-1a,0,0.0601,0.0601
c3.xlarge,Linux/UNIX,eu-central-1b,0,0.0601,0.0601
m5d.xlarge,Windows,us-west-1b,0,0.2486,0.2486
r5a.4xlarge,Windows,ap-southeast-1b,0,1.0101,1.0101
m5d.xlarge,Windows,eu-west-2a,0,0.25,0.25
r3.4xlarge,Windows,us-west-1a,0,0.8746,0.8746
c3.large,Red Hat Enterprise Linux,us-west-1b,0,0.0879,0.0879
c3.8xlarge,Windows,sa-east-1a,0,1.92,1.92
c3.8xlarge,Windows,sa-east-1c,0,1.92,1.92
c3.8xlarge,Windows,us-east-1a,0,1.798,1.798
c3.8xlarge,Windows,us-east-1b,0,1.798,1.798
c3.8xlarge,Windows,us-east-1c,0,1.798,1.798
c3.8xlarge,Windows,us-east-1d,0,1.798,1.798
c3.8xlarge,Windows,us-east-1e,0,1.798,1.798
c3.8xlarge,Windows,eu-west-1c,0,1.5946,1.5946
c3.8xlarge,Windows,us-west-1a,0,1.5426,1.5426
c3.8xlarge,Windows,us-west-1c,0,1.5426,1.5426
c3.8xlarge,Windows,us-west-2a,0,1.7952,1.7952
c3.8xlarge,Windows,us-west-2b,0,1.7952,1.7952
c3.8xlarge,Windows,us-west-2c,0,1.7952,1.7952
c3.large,Linux/UNIX,ap-northeast-1a,0,0.0302,0.0302
r3.4xlarge,Windows,ap-south-1b,0,0.9673,0.9673
c3.large,Linux/UNIX,ap-southeast-1a,0,0.0282,0.0282
c3.8xlarge,Windows,us-west-1b,0,1.5426,1.5426
c3.large,Linux/UNIX,ap-southeast-2a,0,0.0313,0.0313
c3.8xlarge,Windows,eu-west-1b,0,1.5946,1.5946
c3.8xlarge,Windows,eu-central-1b,0,1.8092,1.8092
z1d.large,Red Hat Enterprise Linux,eu-west-2c,0,0.126,0.126
z1d.large,Red Hat Enterprise Linux,eu-west-2b,0,0.126,0.126
z1d.large,Red Hat Enterprise Linux,eu-west-2a,0,0.126,0.126
c3.8xlarge,SUSE Linux,us-west-1a,0,0.5466,0.5466
c3.8xlarge,SUSE Linux,us-west-1b,0,0.5466,0.5466
c3.8xlarge,SUSE Linux,us-west-1c,0,0.5466,0.5466
r5a.4xlarge,Windows,us-east-2c,0,0.9032,0.9032
c3.8xlarge,Windows,eu-west-1a,0,1.5946,1.5946
r5.4xlarge,Red Hat Enterprise Linux,eu-north-1c,0,0.3702,0.3702
r5a.4xlarge,Windows,us-east-1f,0,1.021,1.021
r3.4xlarge,Windows,ap-northeast-1a,0,0.9455,0.9455
r3.4xlarge,Windows,ap-northeast-1c,0,0.9455,0.9455
r3.4xlarge,Windows,ap-northeast-2a,0,0.9752,0.9752
r3.4xlarge,Windows,ap-northeast-2c,0,0.9752,0.9752
r3.4xlarge,Windows,ap-south-1a,0,0.9673,0.9673
c3.8xlarge,Windows,eu-central-1a,0,1.8092,1.8092
z1d.large,Red Hat Enterprise Linux,eu-west-1a,0,0.1224,0.1224
c3.large,Red Hat Enterprise Linux,us-west-1c,0,0.0879,0.0879
c3.large,Linux/UNIX,ap-southeast-2b,0,0.0313,0.0313
c3.large,Linux/UNIX,eu-central-1a,0,0.0301,0.0301
c3.large,Red Hat Enterprise Linux,ap-southeast-2a,0,0.0913,0.0913
c3.large,Red Hat Enterprise Linux,ap-southeast-2b,0,0.0913,0.0913
c3.large,Red Hat Enterprise Linux,ap-southeast-2c,0,0.0913,0.0913
c3.large,Red Hat Enterprise Linux,eu-central-1a,0,0.0901,0.0901
c3.large,Red Hat Enterprise Linux,eu-central-1b,0,0.0901,0.0901
r3.4xlarge,Windows,us-east-1b,0,0.8725,0.8725
z1d.large,Red Hat Enterprise Linux,ap-southeast-2a,0,0.1278,0.1278
r3.4xlarge,Windows,us-east-1a,0,0.8725,0.8725
r3.4xlarge,Windows,us-east-1c,0,0.8725,0.8725
r5.4xlarge,Red Hat Enterprise Linux,eu-west-3b,0,0.3966,0.3966
c3.large,Red Hat Enterprise Linux,us-east-1a,0,0.0894,0.0894
c3.large,Red Hat Enterprise Linux,us-east-1b,0,0.0894,0.0894
c3.large,Red Hat Enterprise Linux,us-east-1c,0,0.0894,0.0894
c3.large,Red Hat Enterprise Linux,us-east-1d,0,0.0894,0.0894
r3.4xlarge,Windows,us-east-1e,0,0.8725,0.8725
c3.large,Red Hat Enterprise Linux,us-west-1a,0,0.0879,0.0879
r3.4xlarge,Windows,us-east-1d,0,0.8725,0.8725
c3.large,Linux/UNIX,ap-southeast-2c,0,0.0313,0.0313
c3.large,Red Hat Enterprise Linux,ap-southeast-1a,0,0.0882,0.0882
c3.large,Red Hat Enterprise Linux,ap-northeast-1a,0,0.0902,0.0902
c3.large,Linux/UNIX,eu-central-1b,0,0.0301,0.0301
r5a.4xlarge,Windows,us-east-1d,0,1.021,1.021
r3.4xlarge,Windows,eu-central-1a,0,0.8926,0.8926
c3.large,Linux/UNIX,sa-east-1a,0,0.037000000000000005,0.037000000000000005
c3.large,Linux/UNIX,sa-east-1c,0,0.037000000000000005,0.037000000000000005
c3.large,Linux/UNIX,us-east-1a,0,0.0294,0.0294
c3.large,Linux/UNIX,us-east-1b,0,0.0294,0.0294
r3.4xlarge,Windows,sa-east-1a,0,0.9207,0.9207
c3.large,Linux/UNIX,us-east-1c,0,0.0294,0.0294
r3.4xlarge,Windows,eu-central-1b,0,0.8926,0.8926
c3.large,Linux/UNIX,us-west-1a,0,0.0279,0.0279
c3.large,Linux/UNIX,us-west-1b,0,0.0279,0.0279
c3.large,Linux/UNIX,us-west-1c,0,0.0279,0.0279
r3.4xlarge,Windows,eu-west-1a,0,0.7362,0.7362
r3.4xlarge,Windows,eu-west-1b,0,0.7362,0.7362
r3.4xlarge,Windows,eu-west-1c,0,0.7362,0.7362
c3.large,Linux/UNIX,us-east-1d,0,0.0294,0.0294
c3.xlarge,Red Hat Enterprise Linux,eu-central-1a,0,0.1201,0.1201
c3.xlarge,Red Hat Enterprise Linux,eu-central-1b,0,0.1201,0.1201
m5d.xlarge,Windows,eu-west-1c,0,0.2561,0.2561
m5d.xlarge,Red Hat Enterprise Linux,ap-south-1c,0,0.1209,0.1209
m5d.xlarge,Red Hat Enterprise Linux,ap-south-1b,0,0.1209,0.1209
m5d.xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,0.1229,0.1229
m5d.xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,0.1229,0.1229
r3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,0.6084,0.6084
r3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,0.6084,0.6084
r5ad.large,Red Hat Enterprise Linux,us-west-1a,0,0.0938,0.0938
m5d.xlarge,Red Hat Enterprise Linux,ap-southeast-1a,0,0.1254,0.1254
c4.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,0.2442,0.2442
m5d.xlarge,Linux/UNIX,sa-east-1b,0,0.0857,0.0857
m5d.xlarge,Linux/UNIX,eu-west-3c,0,0.0636,0.0636
m5d.xlarge,Linux/UNIX,eu-west-2c,0,0.066,0.066
m5d.xlarge,Linux/UNIX,eu-north-1c,0,0.0573,0.0573
m5d.xlarge,Linux/UNIX,eu-north-1b,0,0.0573,0.0573
m5d.xlarge,Linux/UNIX,eu-north-1a,0,0.0573,0.0573
m5d.xlarge,Linux/UNIX,ca-central-1b,0,0.0607,0.0607
c4.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,0.2442,0.2442
c4.2xlarge,Red Hat Enterprise Linux,ca-central-1b,0,0.2401,0.2401
m5d.xlarge,Red Hat Enterprise Linux,ap-southeast-1c,0,0.1254,0.1254
m5d.xlarge,Red Hat Enterprise Linux,ap-southeast-2b,0,0.1324,0.1324
r5ad.large,Linux/UNIX,us-west-1a,0,0.0338,0.0338
z1d.6xlarge,Windows,eu-west-1c,0,1.8528,1.8528
m5d.xlarge,Red Hat Enterprise Linux,sa-east-1b,0,0.1457,0.1457
z1d.6xlarge,Windows,eu-west-1a,0,1.8528,1.8528
m5d.xlarge,Red Hat Enterprise Linux,eu-west-3c,0,0.1236,0.1236
m5d.xlarge,Red Hat Enterprise Linux,eu-west-3b,0,0.1236,0.1236
c4.2xlarge,Linux/UNIX,eu-west-2b,0,0.1197,0.1197
m5d.xlarge,Red Hat Enterprise Linux,ap-southeast-2a,0,0.1324,0.1324
m5d.xlarge,Red Hat Enterprise Linux,eu-west-2c,0,0.126,0.126
m5d.xlarge,Red Hat Enterprise Linux,eu-north-1c,0,0.1173,0.1173
m5d.xlarge,Red Hat Enterprise Linux,eu-north-1b,0,0.1173,0.1173
m5d.xlarge,Red Hat Enterprise Linux,eu-north-1a,0,0.1173,0.1173
r5ad.large,Red Hat Enterprise Linux,ap-southeast-1c,0,0.0943,0.0943
m5d.xlarge,Red Hat Enterprise Linux,ca-central-1b,0,0.1207,0.1207
m5d.xlarge,Red Hat Enterprise Linux,ca-central-1a,0,0.1207,0.1207
m5d.xlarge,Red Hat Enterprise Linux,ap-southeast-2c,0,0.1324,0.1324
r5ad.large,Red Hat Enterprise Linux,ap-southeast-1b,0,0.0943,0.0943
c4.2xlarge,Linux/UNIX,ca-central-1b,0,0.1101,0.1101
m5d.xlarge,Linux/UNIX,ca-central-1a,0,0.0607,0.0607
m5d.xlarge,Linux/UNIX,ap-southeast-2b,0,0.0724,0.0724
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-2b,0,0.9436,0.9436
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-2a,0,0.9436,0.9436
c4.2xlarge,SUSE Linux,ap-northeast-2a,0,0.2142,0.2142
c4.2xlarge,SUSE Linux,ap-northeast-2c,0,0.2142,0.2142
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-1c,0,0.9436,0.9436
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-1b,0,0.9436,0.9436
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-1a,0,0.9436,0.9436
z1d.6xlarge,Red Hat Enterprise Linux,ap-southeast-2c,0,0.9436,0.9436
m5d.metal,Windows,us-west-1a,0,5.9669,5.9669
m5d.metal,Windows,us-east-2b,0,5.0545,5.0545
m5d.metal,Windows,us-east-2a,0,5.0545,5.0545
z1d.6xlarge,Red Hat Enterprise Linux,ap-northeast-1c,0,0.9472,0.9472
m5d.metal,Windows,us-east-1d,0,5.5042,5.5042
c4.2xlarge,SUSE Linux,ca-central-1b,0,0.2101,0.2101
z1d.6xlarge,Red Hat Enterprise Linux,ap-northeast-1a,0,0.9472,0.9472
m5d.metal,Windows,us-east-1c,0,5.5042,5.5042
m5d.metal,Windows,us-east-2c,0,5.0545,5.0545
m5d.xlarge,Linux/UNIX,ap-southeast-2c,0,0.0724,0.0724
z1d.6xlarge,Red Hat Enterprise Linux,eu-central-1a,0,0.94,0.94
z1d.6xlarge,Red Hat Enterprise Linux,eu-central-1c,0,0.94,0.94
m5d.xlarge,Linux/UNIX,ap-southeast-2a,0,0.0724,0.0724
m5d.xlarge,Linux/UNIX,ap-southeast-1c,0,0.0654,0.0654
c4.2xlarge,Red Hat Enterprise Linux,eu-west-2a,0,0.2497,0.2497
c4.2xlarge,Red Hat Enterprise Linux,eu-west-2b,0,0.2497,0.2497
c4.2xlarge,Red Hat Enterprise Linux,eu-west-2c,0,0.2497,0.2497
m5d.xlarge,Linux/UNIX,ap-south-1c,0,0.0609,0.0609
m5d.xlarge,Linux/UNIX,ap-south-1b,0,0.0609,0.0609
z1d.6xlarge,Red Hat Enterprise Linux,eu-central-1b,0,0.94,0.94
m5d.xlarge,Linux/UNIX,ap-northeast-2c,0,0.0629,0.0629
z1d.6xlarge,Red Hat Enterprise Linux,us-east-1f,0,0.7996,0.7996
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-2c,0,0.9208,0.9208
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-2b,0,0.9208,0.9208
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-2a,0,0.9208,0.9208
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-1c,0,0.8788,0.8788
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-1b,0,0.8788,0.8788
z1d.6xlarge,Red Hat Enterprise Linux,eu-west-1a,0,0.8788,0.8788
m5d.xlarge,Linux/UNIX,ap-northeast-2a,0,0.0629,0.0629
m5d.xlarge,SUSE Linux,ap-northeast-2a,0,0.1629,0.1629
m5d.xlarge,SUSE Linux,ap-northeast-2c,0,0.1629,0.1629
m5d.xlarge,SUSE Linux,ap-south-1b,0,0.1609,0.1609
m5d.xlarge,Windows,ap-southeast-1a,0,0.2494,0.2494
z1d.large,Linux/UNIX,ap-southeast-2a,0,0.0678,0.0678
c3.xlarge,SUSE Linux,eu-central-1a,0,0.1601,0.1601
c3.xlarge,SUSE Linux,eu-central-1b,0,0.1601,0.1601
m5d.xlarge,Windows,ap-south-1c,0,0.2449,0.2449
m5d.xlarge,Windows,ap-south-1b,0,0.2449,0.2449
m5d.xlarge,Windows,ap-south-1a,0,0.2449,0.2449
m5d.xlarge,Windows,ap-southeast-1c,0,0.2494,0.2494
c3.xlarge,SUSE Linux,sa-east-1a,0,0.174,0.174
m5d.xlarge,Windows,ap-northeast-2a,0,0.2469,0.2469
m5d.xlarge,Windows,ap-northeast-1c,0,0.2539,0.2539
r3.8xlarge,Linux/UNIX,us-west-1a,0,0.4912,0.4912
m5d.xlarge,SUSE Linux,sa-east-1b,0,0.1857,0.1857
c3.xlarge,SUSE Linux,us-east-1e,0,0.1588,0.1588
c3.xlarge,SUSE Linux,us-west-1a,0,0.1558,0.1558
m5d.xlarge,SUSE Linux,eu-west-3c,0,0.1636,0.1636
m5d.xlarge,Windows,ap-northeast-2c,0,0.2469,0.2469
m5d.xlarge,SUSE Linux,eu-west-3b,0,0.1636,0.1636
m5d.xlarge,Windows,ap-southeast-2a,0,0.2564,0.2564
m5d.xlarge,Windows,ap-southeast-2c,0,0.2564,0.2564
m5d.xlarge,Windows,eu-west-1b,0,0.2561,0.2561
m5d.xlarge,Windows,eu-west-1a,0,0.2561,0.2561
c3.xlarge,Red Hat Enterprise Linux,sa-east-1a,0,0.134,0.134
m5d.xlarge,Windows,eu-north-1c,0,0.2413,0.2413
r5.24xlarge,Windows,us-west-1c,0,6.0408,6.0408
r5.4xlarge,Red Hat Enterprise Linux,eu-west-3c,0,0.3966,0.3966
r5.24xlarge,Windows,us-west-1a,0,6.0408,6.0408
m5d.xlarge,Windows,ap-southeast-2b,0,0.2564,0.2564
m5d.xlarge,Windows,eu-north-1b,0,0.2413,0.2413
c3.xlarge,Red Hat Enterprise Linux,us-west-1a,0,0.1158,0.1158
m5d.xlarge,Windows,eu-north-1a,0,0.2413,0.2413
r5a.4xlarge,Windows,ap-southeast-1a,0,1.0101,1.0101
m5d.xlarge,Windows,eu-central-1a,0,0.2536,0.2536
m5d.xlarge,Windows,ca-central-1b,0,0.2447,0.2447
m5d.xlarge,Windows,ca-central-1a,0,0.2447,0.2447
c3.xlarge,SUSE Linux,ap-northeast-1a,0,0.1603,0.1603
c3.xlarge,Red Hat Enterprise Linux,us-east-1e,0,0.1188,0.1188
m5d.xlarge,SUSE Linux,eu-west-2c,0,0.166,0.166
r5ad.large,Linux/UNIX,ap-southeast-1c,0,0.0343,0.0343
z1d.6xlarge,Windows,us-west-2b,0,1.7736,1.7736
c3.xlarge,Windows,us-west-1c,0,0.1928,0.1928
c3.xlarge,Windows,us-west-2a,0,0.2244,0.2244
c3.xlarge,Windows,us-west-2b,0,0.2244,0.2244
c3.xlarge,Windows,us-west-2c,0,0.2244,0.2244
z1d.6xlarge,Windows,us-west-2a,0,1.7736,1.7736
z1d.6xlarge,Windows,us-west-1c,0,1.8636,1.8636
z1d.6xlarge,Windows,us-west-1b,0,1.8636,1.8636
c3.xlarge,Windows,us-west-1b,0,0.1928,0.1928
m5d.xlarge,SUSE Linux,ap-southeast-2a,0,0.1724,0.1724
c4.2xlarge,Linux/UNIX,ap-northeast-2c,0,0.1142,0.1142
z1d.6xlarge,Windows,us-west-1a,0,1.8636,1.8636
m5d.xlarge,SUSE Linux,ap-southeast-1c,0,0.1654,0.1654
c4.2xlarge,Linux/UNIX,ap-south-1c,0,0.1104,0.1104
m5d.xlarge,SUSE Linux,ap-south-1c,0,0.1609,0.1609
z1d.6xlarge,Windows,us-east-1f,0,1.7736,1.7736
z1d.6xlarge,Windows,us-east-1d,0,1.7736,1.7736
c4.2xlarge,Linux/UNIX,ap-northeast-2b,0,0.1142,0.1142
c3.xlarge,Windows,us-west-1a,0,0.1928,0.1928
c3.xlarge,Windows,us-east-1e,0,0.2248,0.2248
c3.xlarge,Windows,us-east-1d,0,0.2248,0.2248
m5d.xlarge,SUSE Linux,eu-north-1c,0,0.1573,0.1573
m5d.xlarge,SUSE Linux,eu-north-1b,0,0.1573,0.1573
m5d.xlarge,SUSE Linux,eu-north-1a,0,0.1573,0.1573
m5d.xlarge,SUSE Linux,ca-central-1b,0,0.1607,0.1607
m5d.xlarge,SUSE Linux,ca-central-1a,0,0.1607,0.1607
m5d.xlarge,SUSE Linux,ap-southeast-2c,0,0.1724,0.1724
m5d.xlarge,SUSE Linux,ap-southeast-2b,0,0.1724,0.1724
c3.xlarge,Windows,eu-central-1a,0,0.2261,0.2261
c3.xlarge,Windows,eu-central-1b,0,0.2261,0.2261
c3.xlarge,Windows,eu-west-1a,0,0.1993,0.1993
c3.xlarge,Windows,eu-west-1b,0,0.1993,0.1993
c3.xlarge,Windows,eu-west-1c,0,0.1993,0.1993
c3.xlarge,Windows,sa-east-1a,0,0.24,0.24
c3.xlarge,Windows,sa-east-1c,0,0.24,0.24
c3.xlarge,Windows,us-east-1a,0,0.2248,0.2248
c3.xlarge,Windows,us-east-1b,0,0.2248,0.2248
c3.xlarge,Windows,us-east-1c,0,0.2248,0.2248
r5.4xlarge,Red Hat Enterprise Linux,eu-north-1b,0,0.3702,0.3702
c5.9xlarge,Linux/UNIX,eu-central-1c,0,0.5968,0.5968
r5.24xlarge,Red Hat Enterprise Linux,eu-north-1a,0,1.5714,1.5714
c5.9xlarge,Linux/UNIX,eu-north-1b,0,0.4914,0.4914
m5a.12xlarge,Red Hat Enterprise Linux,eu-west-1a,0,0.9957,0.9957
r4.2xlarge,Windows,us-east-1d,0,0.5037,0.5037
r4.2xlarge,Windows,us-east-1e,0,0.5037,0.5037
c5d.metal,Linux/UNIX,ca-central-1d,0,1.3877,1.3877
r5a.24xlarge,Linux/UNIX,us-west-1b,0,1.6248,1.6248
r4.2xlarge,Windows,us-east-1f,0,0.5037,0.5037
t3a.nano,Windows,us-west-1a,0,0.0063,0.0063
r4.2xlarge,Windows,us-east-2a,0,0.4476,0.4476
r4.2xlarge,Windows,us-east-2b,0,0.4476,0.4476
m5a.xlarge,Red Hat Enterprise Linux,us-west-1a,0,0.1246,0.1246
r5d.xlarge,Red Hat Enterprise Linux,us-west-1a,0,0.1277,0.1277
r5d.xlarge,Red Hat Enterprise Linux,eu-west-3c,0,0.1267,0.1267
r5d.xlarge,Red Hat Enterprise Linux,eu-west-3b,0,0.1267,0.1267
r4.2xlarge,Windows,us-east-2c,0,0.4476,0.4476
r4.2xlarge,Windows,us-east-1c,0,0.5037,0.5037
r5d.xlarge,Red Hat Enterprise Linux,eu-west-3a,0,0.1267,0.1267
r5.8xlarge,Red Hat Enterprise Linux,ap-south-1b,0,0.64,0.64
m5a.12xlarge,Red Hat Enterprise Linux,ap-northeast-1d,0,2.818,2.818
m5a.12xlarge,Red Hat Enterprise Linux,ap-northeast-1c,0,0.9683,0.9683
r5d.xlarge,Red Hat Enterprise Linux,eu-west-2b,0,0.1291,0.1291
r5d.xlarge,Red Hat Enterprise Linux,eu-west-2a,0,0.1291,0.1291
r5d.xlarge,Red Hat Enterprise Linux,eu-north-1c,0,0.1201,0.1201
r5d.xlarge,Red Hat Enterprise Linux,eu-north-1b,0,0.1201,0.1201
r4.2xlarge,Windows,us-west-1a,0,0.4969,0.4969
m5a.12xlarge,Linux/UNIX,us-west-1c,0,0.7755,0.7755
r5d.xlarge,Red Hat Enterprise Linux,eu-north-1a,0,0.1201,0.1201
r5d.xlarge,Red Hat Enterprise Linux,ca-central-1b,0,0.1236,0.1236
r5d.xlarge,Red Hat Enterprise Linux,ca-central-1a,0,0.1236,0.1236
r5d.xlarge,Red Hat Enterprise Linux,ap-southeast-2c,0,0.1358,0.1358
r5d.xlarge,Red Hat Enterprise Linux,ap-southeast-2b,0,0.1358,0.1358
r5d.xlarge,Red Hat Enterprise Linux,eu-west-2c,0,0.1291,0.1291
r5a.24xlarge,Linux/UNIX,us-west-1c,0,1.6248,1.6248
r4.2xlarge,Windows,us-east-1b,0,0.5037,0.5037
r4.2xlarge,Windows,sa-east-1b,0,0.5389,0.5389
r5d.xlarge,Windows,eu-central-1c,0,0.2569,0.2569
r5d.xlarge,Windows,eu-central-1b,0,0.2569,0.2569
r5a.24xlarge,Linux/UNIX,us-west-1a,0,1.6248,1.6248
r5d.xlarge,Windows,ca-central-1b,0,0.2476,0.2476
c5d.24xlarge,Windows,us-east-1a,0,5.9706,5.9706
r5d.xlarge,Windows,ca-central-1a,0,0.2476,0.2476
r5d.xlarge,Windows,ap-southeast-2c,0,0.2598,0.2598
r5d.xlarge,Windows,ap-southeast-2b,0,0.2598,0.2598
r5d.xlarge,Windows,ap-southeast-2a,0,0.2598,0.2598
r5d.xlarge,Windows,ap-southeast-1c,0,0.2525,0.2525
m5a.xlarge,Linux/UNIX,us-west-1a,0,0.0646,0.0646
r5d.xlarge,Windows,ap-southeast-1b,0,0.2525,0.2525
r5d.xlarge,Windows,ap-southeast-1a,0,0.2525,0.2525
r5d.xlarge,Windows,ap-south-1c,0,0.2477,0.2477
