Instance, Product/Description, Migrations, Days, SumStartingInstance, SumMigrations, BidPriceStart, BidPriceMigrations, Difference
m5a.8xlarge, Red Hat Enterprise Linux, 2, 307, 3309.4200999999875, 3304.845499999988, 0, 0, 4.574599999999464
c5d.2xlarge, Windows, 3, 407, 4860.05729999999, 4349.380399999982, 0, 0, 510.6769000000086
c5d.4xlarge, Red Hat Enterprise Linux, 40, 323, 2955.4264000000053, 2209.1742000000017, 0, 0, 746.2522000000035
m5a.8xlarge, SUSE Linux, 5, 307, 4847.9759999999915, 3787.6143999999936, 0, 0, 1060.361599999998
m5a.2xlarge, Windows, 1, 407, 4923.07199999997, 4386.249599999958, 0, 0, 536.8224000000118
t3a.small, Windows, 1, 370, 213.11999999999836, 205.4091999999974, 0, 0, 7.710800000000944
c5d.4xlarge, SUSE Linux, 36, 407, 4094.7259000000017, 2999.2365999999975, 0, 0, 1095.4893000000043
r5dn.24xlarge, Windows, 0, 202, 26279.49740000012, 26279.49740000012, 0, 0, 0.0
m5a.4xlarge, Red Hat Enterprise Linux, 21, 323, 3048.0907000000075, 2280.235399999993, 0, 0, 767.8553000000143
m5a.4xlarge, Linux/UNIX, 32, 407, 3275.327700000001, 1604.5768000000098, 0, 0, 1670.7508999999914
r5dn.24xlarge, Red Hat Enterprise Linux, 2, 202, 5501.44670000001, 5501.167700000011, 0, 0, 0.2789999999995416
r5dn.24xlarge, Linux/UNIX, 2, 202, 4871.206700000011, 4870.927700000011, 0, 0, 0.2789999999995416
r5a.12xlarge, Windows, 9, 407, 30760.542099999828, 26773.175300000243, 13, 0, 3987.366799999585
m5.metal, Linux/UNIX, 26, 407, 10636.778799999936, 6588.925199999942, 0, 0, 4047.853599999994
c5.large, Windows, 1, 406, 1212.153599999993, 1084.1567999999957, 0, 0, 127.99679999999739
m5ad.large, Windows, 10, 400, 1418.818799999982, 1083.2383999999984, 119, 0, 335.5803999999837
r5d.8xlarge, Red Hat Enterprise Linux, 2, 307, 3422.6381000000106, 3422.6381000000106, 0, 0, 0.0
r5a.2xlarge, Red Hat Enterprise Linux, 22, 323, 2202.925999999999, 1665.275500000007, 1, 0, 537.650499999992
c5d.xlarge, Red Hat Enterprise Linux, 6, 323, 949.1190000000023, 765.5838999999966, 0, 0, 183.53510000000574
x1.32xlarge, Red Hat Enterprise Linux, 1, 327, 62258.18399999995, 32788.1808000002, 0, 0, 29470.00319999975
x1.32xlarge, SUSE Linux, 1, 406, 39966.69639999983, 39964.04159999984, 0, 0, 2.6547999999966123
c5d.xlarge, SUSE Linux, 5, 406, 1640.0878999999998, 1472.969199999985, 0, 0, 167.11870000001477
r5d.4xlarge, Windows, 3, 407, 9977.66500000003, 8850.552600000032, 0, 0, 1127.1123999999982
m5ad.xlarge, Red Hat Enterprise Linux, 11, 323, 1127.9430000000002, 782.9853000000015, 0, 0, 344.9576999999987
c5.large, Red Hat Enterprise Linux, 40, 327, 791.0784000000037, 627.6474999999995, 0, 0, 163.43090000000427
c5.large, SUSE Linux, 32, 407, 1345.6925999999983, 1230.6754999999978, 0, 0, 115.01710000000048
r3.xlarge, Linux/UNIX, 20, 407, 651.0882999999995, 376.1345999999988, 0, 0, 274.95370000000077
m5ad.xlarge, Linux/UNIX, 13, 400, 810.528499999998, 386.6746000000024, 50, 0, 423.8538999999956
r5d.8xlarge, Linux/UNIX, 2, 307, 2464.7980999999936, 2464.7980999999936, 0, 0, 0.0
c5.metal, Linux/UNIX, 58, 307, 9655.027199999979, 7442.932899999994, 0, 0, 2212.0942999999843
c5.metal, Red Hat Enterprise Linux, 58, 307, 10612.867200000019, 8400.77290000001, 0, 0, 2212.094300000008
m5.metal, Red Hat Enterprise Linux, 19, 323, 9119.452799999926, 6032.42810000004, 0, 0, 3087.0246999998863
c5.metal, SUSE Linux, 50, 307, 12191.092799999982, 9508.150999999976, 0, 0, 2682.941800000006
m5ad.large, Linux/UNIX, 9, 400, 417.1088999999978, 199.82029999999864, 58, 0, 217.28859999999915
m5ad.large, Red Hat Enterprise Linux, 9, 324, 799.4557999999969, 633.8701999999985, 0, 0, 165.5855999999984
r5a.2xlarge, Linux/UNIX, 24, 406, 1610.2735000000005, 826.3842999999954, 19, 0, 783.8892000000051
m5ad.8xlarge, Windows, 6, 211, 10003.425600000026, 9919.430900000014, 0, 0, 83.99470000001202
t3a.nano, Red Hat Enterprise Linux, 30, 323, 479.1031000000024, 474.0480999999967, 0, 0, 5.055000000005748
r5d.4xlarge, Red Hat Enterprise Linux, 33, 323, 3147.965000000012, 2385.3888999999954, 0, 0, 762.5761000000166
x1e.16xlarge, Red Hat Enterprise Linux, 13, 323, 50462.323200000006, 32072.00800000021, 17, 0, 18390.315199999797
m5d.12xlarge, Red Hat Enterprise Linux, 24, 323, 13380.66690000007, 4827.282099999992, 109, 0, 8553.384800000076
x1e.16xlarge, SUSE Linux, 18, 407, 42554.764199999765, 41147.07059999982, 14, 6, 1407.6935999999478
c5.9xlarge, SUSE Linux, 59, 406, 7150.6149, 5576.067500000005, 0, 0, 1574.547399999995
r5d.4xlarge, Linux/UNIX, 36, 407, 3203.6953999999964, 1728.488199999996, 33, 0, 1475.2072000000005
c5.9xlarge, Red Hat Enterprise Linux, 106, 327, 6782.241599999951, 4036.8187999999977, 0, 0, 2745.4227999999534
x1e.16xlarge, Linux/UNIX, 18, 407, 41577.964200000104, 40170.27060000007, 14, 6, 1407.693600000035
x1e.2xlarge, Linux/UNIX, 6, 406, 5220.085600000008, 4875.1573000000035, 16, 0, 344.9283000000041
x1e.16xlarge, Windows, 18, 406, 70165.85619999969, 68714.3733999997, 4, 3, 1451.4827999999834
c5.9xlarge, Windows, 1, 406, 21816.81600000018, 19515.739199999978, 0, 0, 2301.0768000002026
x1.32xlarge, Windows, 1, 406, 96362.3136000002, 96362.3136000002, 0, 0, 0.0
m5ad.xlarge, Windows, 9, 400, 2885.1859999999615, 2151.40699999998, 134, 0, 733.7789999999814
c5.large, Linux/UNIX, 48, 407, 368.8926000000008, 192.71860000000015, 0, 0, 176.17400000000066
m5d.12xlarge, Linux/UNIX, 23, 406, 8362.691200000041, 4796.154099999992, 0, 0, 3566.5371000000496
m5.metal, SUSE Linux, 10, 407, 11613.578799999967, 9371.276500000044, 0, 0, 2242.302299999923
m5ad.4xlarge, Linux/UNIX, 8, 400, 5034.712299999939, 1684.247000000016, 188, 0, 3350.4652999999234
m5.metal, Windows, 1, 407, 53765.02560000006, 49469.49119999981, 0, 0, 4295.5344000002515
c5.xlarge, SUSE Linux, 25, 407, 1739.5360999999994, 1485.8132999999962, 0, 0, 253.7228000000032
x1.16xlarge, SUSE Linux, 13, 406, 20654.99270000008, 20469.22080000006, 0, 0, 185.77190000001792
r5d.large, Linux/UNIX, 17, 407, 354.05139999999943, 207.71569999999878, 0, 0, 146.33570000000066
r5d.large, Windows, 2, 407, 1246.396800000008, 1106.2008000000035, 0, 0, 140.19600000000446
m5ad.2xlarge, Linux/UNIX, 29, 400, 1833.4518000000023, 875.2436000000059, 77, 0, 958.2081999999964
r4.4xlarge, Red Hat Enterprise Linux, 19, 327, 3703.471200000009, 2406.576999999999, 0, 0, 1296.8942000000102
c5d.metal, Windows, 0, 175, 22378.066199999914, 22378.066199999914, 0, 0, 0.0
m5.xlarge, Linux/UNIX, 79, 407, 799.3772999999999, 412.7496, 0, 0, 386.6276999999999
m5ad.2xlarge, Red Hat Enterprise Linux, 27, 323, 2576.193199999997, 1678.3121000000035, 57, 0, 897.8810999999935
m5ad.4xlarge, Red Hat Enterprise Linux, 5, 323, 5429.197199999998, 2278.267699999994, 110, 0, 3150.929500000004
x1.16xlarge, Windows, 0, 406, 48181.1568000001, 48181.1568000001, 0, 0, 0.0
c5.xlarge, Windows, 2, 406, 2424.307199999986, 2168.788799999991, 0, 0, 255.51839999999493
c5d.xlarge, Linux/UNIX, 15, 406, 665.6879000000015, 378.95549999999787, 0, 0, 286.7324000000036
c5.xlarge, Red Hat Enterprise Linux, 35, 327, 1152.4522, 787.0768999999991, 0, 0, 365.37530000000083
r5d.large, Red Hat Enterprise Linux, 16, 324, 733.2767999999971, 631.3060999999983, 0, 0, 101.97069999999883
r3.xlarge, Red Hat Enterprise Linux, 23, 327, 1109.9125000000008, 777.9710000000047, 0, 0, 331.94149999999615
m5ad.2xlarge, Windows, 12, 400, 5360.099599999949, 4371.9667999999565, 64, 0, 988.1327999999921
c5.xlarge, Linux/UNIX, 46, 407, 762.7361000000004, 392.3769999999988, 0, 0, 370.3591000000016
c5.metal, Windows, 3, 307, 42192.11519999983, 39657.07779999967, 0, 0, 2535.037400000161
m5ad.24xlarge, Windows, 8, 400, 69687.91080000004, 52689.329999999936, 135, 0, 16998.580800000105
x1.32xlarge, Linux/UNIX, 1, 406, 38992.296400000014, 38989.64160000001, 0, 0, 2.6548000000038883
m5ad.8xlarge, Linux/UNIX, 6, 211, 2549.2175999999963, 2463.753200000002, 0, 0, 85.46439999999438
m5ad.4xlarge, Windows, 6, 400, 12100.555300000018, 8755.082299999918, 175, 0, 3345.4730000001
r5d.8xlarge, Windows, 1, 307, 13310.923399999961, 13310.923399999961, 0, 0, 0.0
m5ad.8xlarge, Red Hat Enterprise Linux, 6, 211, 3207.537599999996, 3122.0732000000116, 0, 0, 85.46439999998438
r3.xlarge, SUSE Linux, 27, 407, 1627.8882999999983, 1483.1841000000024, 0, 0, 144.7041999999958
r5ad.12xlarge, SUSE Linux, 9, 400, 16463.59950000005, 11376.792799999981, 136, 68, 5086.80670000007
i3en.3xlarge, SUSE Linux, 6, 357, 4565.2878999999775, 4442.112399999974, 8, 0, 123.17550000000392
r5ad.4xlarge, SUSE Linux, 13, 400, 6108.890399999935, 3964.298099999983, 129, 37, 2144.5922999999516
r5a.large, SUSE Linux, 14, 407, 1265.4455000000028, 1173.1930000000011, 0, 0, 92.25250000000165
m5dn.large, SUSE Linux, 4, 202, 574.6247000000006, 508.6769000000013, 0, 0, 65.94779999999935
r5dn.8xlarge, SUSE Linux, 4, 202, 3337.9607000000155, 2332.980700000003, 0, 0, 1004.9800000000128
m5dn.8xlarge, SUSE Linux, 4, 202, 4586.938200000001, 2248.566800000008, 43, 0, 2338.3713999999936
r5n.12xlarge, SUSE Linux, 2, 202, 4706.882700000002, 3182.3374000000113, 0, 0, 1524.5452999999907
r5n.large, SUSE Linux, 3, 202, 568.5497999999991, 513.5931999999991, 0, 0, 54.95659999999998
p3dn.24xlarge, SUSE Linux, 4, 407, 92568.70800000042, 92558.61560000041, 0, 0, 10.092400000008638
r5dn.xlarge, SUSE Linux, 4, 202, 1201.6862999999992, 752.5189000000005, 55, 0, 449.1673999999987
i3en.2xlarge, SUSE Linux, 13, 357, 3294.1156999999976, 3280.491599999998, 0, 0, 13.624099999999544
m5n.16xlarge, Windows, 3, 202, 19517.07839999997, 17644.594499999934, 0, 0, 1872.4839000000356
r5a.8xlarge, SUSE Linux, 5, 307, 5003.9899999999825, 3935.475800000007, 6, 0, 1068.5141999999755
m5n.24xlarge, Linux/UNIX, 1, 202, 4643.414399999994, 4643.414399999994, 0, 0, 0.0
r5a.12xlarge, SUSE Linux, 23, 406, 9597.82050000002, 7734.916800000063, 0, 0, 1862.903699999957
r5n.xlarge, SUSE Linux, 3, 202, 879.672800000001, 752.6606000000005, 0, 0, 127.01220000000046
m5n.24xlarge, Red Hat Enterprise Linux, 1, 202, 5273.654400000009, 5273.654400000009, 0, 0, 0.0
m5n.24xlarge, SUSE Linux, 3, 202, 8205.815300000031, 5552.489299999997, 0, 0, 2653.3260000000346
m5n.24xlarge, Windows, 0, 202, 26052.182399999994, 26052.182399999994, 0, 0, 0.0
m5n.16xlarge, Linux/UNIX, 3, 202, 5250.059000000011, 3382.72540000001, 0, 0, 1867.3336000000013
i3en.6xlarge, SUSE Linux, 0, 357, 7928.424800000019, 7928.424800000019, 0, 0, 0.0
m5n.16xlarge, Red Hat Enterprise Linux, 3, 202, 5880.2990000000045, 4012.9653999999937, 0, 0, 1867.3336000000108
r5ad.24xlarge, SUSE Linux, 14, 400, 27113.315399999756, 14672.216999999917, 98, 9, 12441.098399999839
r5n.8xlarge, SUSE Linux, 3, 202, 3337.9334000000104, 2329.4748000000027, 0, 0, 1008.4586000000077
m5n.2xlarge, SUSE Linux, 9, 202, 1238.8037999999979, 1007.0844000000035, 0, 0, 231.71939999999438
r5a.xlarge, SUSE Linux, 20, 407, 1770.7953000000014, 1579.381200000002, 0, 0, 191.41409999999928
m5n.xlarge, Windows, 1, 202, 1085.4672000000005, 1085.4672000000005, 0, 0, 0.0
r5n.16xlarge, SUSE Linux, 5, 202, 6095.38560000002, 4069.6684000000087, 0, 0, 2025.717200000011
m5a.12xlarge, SUSE Linux, 13, 406, 9046.668100000014, 7425.229000000052, 0, 0, 1621.4390999999614
m5n.large, SUSE Linux, 4, 202, 560.7086000000002, 508.5420000000013, 0, 0, 52.16659999999888
m5n.large, Red Hat Enterprise Linux, 0, 202, 387.8400000000004, 387.8400000000004, 0, 0, 0.0
m5n.12xlarge, Linux/UNIX, 0, 202, 2321.707199999997, 2321.707199999997, 0, 0, 0.0
m5n.xlarge, SUSE Linux, 4, 202, 864.4202000000015, 742.5491999999971, 0, 0, 121.87100000000441
r5ad.16xlarge, Linux/UNIX, 4, 125, 3340.1034999999924, 3118.2756999999965, 0, 0, 221.82779999999593
r5ad.16xlarge, SUSE Linux, 3, 125, 3640.1035, 3467.0957000000044, 0, 0, 173.00779999999577
m5n.12xlarge, Red Hat Enterprise Linux, 0, 202, 2951.9472000000023, 2951.9472000000023, 0, 0, 0.0
m5n.8xlarge, Red Hat Enterprise Linux, 1, 202, 7282.268600000021, 2314.272900000002, 111, 0, 4967.9957000000195
m5n.8xlarge, Linux/UNIX, 1, 202, 6652.028600000012, 1684.0328999999942, 114, 0, 4967.995700000018
m5n.4xlarge, Windows, 3, 202, 4622.414500000001, 4341.868800000002, 9, 0, 280.54569999999876
r5ad.2xlarge, SUSE Linux, 30, 400, 3137.547500000006, 2269.2815000000082, 78, 16, 868.2659999999978
r5ad.16xlarge, Windows, 3, 125, 12172.135199999984, 11949.878300000015, 0, 0, 222.2568999999694
m5n.12xlarge, SUSE Linux, 1, 202, 9374.284699999997, 3069.2256000000143, 85, 0, 6305.059099999982
m5n.12xlarge, Windows, 0, 202, 13026.121999999996, 13026.121999999996, 0, 0, 0.0
r5n.24xlarge, SUSE Linux, 4, 202, 8877.886600000007, 5795.038799999997, 0, 0, 3082.8478000000105
r5ad.16xlarge, Red Hat Enterprise Linux, 4, 125, 3730.1034999999906, 3508.2756999999865, 0, 0, 221.82780000000412
m5n.large, Linux/UNIX, 0, 202, 96.9600000000001, 96.9600000000001, 0, 0, 0.0
m5n.8xlarge, Windows, 2, 202, 15175.358799999976, 8822.681600000038, 125, 0, 6352.677199999938
m5a.16xlarge, SUSE Linux, 8, 307, 8803.786499999953, 6735.820800000004, 0, 0, 2067.965699999949
r5d.16xlarge, SUSE Linux, 8, 307, 9188.112099999984, 7031.3263999999535, 0, 0, 2156.7857000000304
r5d.large, SUSE Linux, 17, 407, 1256.1854000000042, 1171.833700000001, 0, 0, 84.35170000000312
m5ad.2xlarge, SUSE Linux, 38, 400, 2894.1517999999983, 2136.1782000000044, 73, 0, 757.9735999999939
m5ad.4xlarge, SUSE Linux, 15, 400, 6095.012300000011, 3154.0561000000093, 185, 0, 2940.956200000002
r5d.12xlarge, SUSE Linux, 14, 407, 9794.152000000004, 7744.994600000086, 0, 0, 2049.1573999999173
r5a.24xlarge, SUSE Linux, 11, 406, 17738.076499999985, 14325.041999999938, 0, 0, 3413.034500000047
m5ad.16xlarge, SUSE Linux, 2, 125, 5823.355800000005, 3297.114399999999, 39, 0, 2526.241400000006
m5ad.24xlarge, SUSE Linux, 15, 400, 28327.57579999998, 13593.246899999887, 154, 0, 14734.328900000093
m5ad.xlarge, SUSE Linux, 16, 400, 1820.9034999999983, 1534.7455000000002, 33, 0, 286.1579999999981
r5d.2xlarge, SUSE Linux, 6, 407, 2823.044399999997, 2239.2379999999976, 0, 0, 583.8063999999995
r5a.2xlarge, SUSE Linux, 29, 406, 2685.3735, 2179.0457000000006, 19, 0, 506.32779999999957
r5d.4xlarge, SUSE Linux, 32, 407, 4281.295399999998, 3346.175300000005, 33, 0, 935.1200999999933
m5ad.8xlarge, SUSE Linux, 4, 125, 1876.3326999999992, 1798.3734000000024, 0, 0, 77.9592999999968
r5d.8xlarge, SUSE Linux, 5, 307, 5089.108899999989, 3934.7680000000073, 0, 0, 1154.340899999982
r5d.24xlarge, SUSE Linux, 12, 407, 22451.932600000142, 14345.556400000061, 54, 0, 8106.376200000081
m5ad.large, SUSE Linux, 20, 400, 1303.2938999999967, 1145.002599999997, 45, 0, 158.29129999999964
r5dn.24xlarge, SUSE Linux, 4, 202, 8884.317700000009, 5801.4469999999965, 0, 0, 3082.870700000012
r5a.4xlarge, SUSE Linux, 14, 407, 4113.985799999996, 3289.1937000000003, 0, 0, 824.7920999999956
m5a.2xlarge, SUSE Linux, 33, 407, 2458.1353000000004, 2155.226800000004, 0, 0, 302.90849999999637
r5a.16xlarge, SUSE Linux, 5, 307, 8925.25160000001, 7032.631199999953, 0, 0, 1892.620400000057
m5a.4xlarge, SUSE Linux, 18, 407, 4352.9277, 3207.531600000012, 0, 0, 1145.396099999988
r5dn.16xlarge, SUSE Linux, 6, 202, 5919.793900000014, 4064.186500000009, 0, 0, 1855.6074000000053
i3en.large, SUSE Linux, 7, 357, 1408.5273000000047, 1356.959200000004, 10, 0, 51.56810000000064
r5ad.8xlarge, SUSE Linux, 5, 125, 2198.611199999993, 1921.0668000000026, 10, 0, 277.54439999999045
m5dn.24xlarge, SUSE Linux, 6, 202, 8500.566500000017, 5555.605199999996, 0, 0, 2944.961300000021
m5dn.4xlarge, SUSE Linux, 3, 202, 3058.576999999991, 1413.7084999999975, 66, 0, 1644.8684999999937
m5a.24xlarge, SUSE Linux, 12, 406, 16979.43119999995, 13728.491999999957, 0, 0, 3250.9391999999953
r5dn.4xlarge, SUSE Linux, 4, 202, 1968.4124000000052, 1455.3712000000037, 0, 0, 513.0412000000015
m5dn.12xlarge, SUSE Linux, 2, 202, 4529.649199999996, 3070.376500000015, 0, 0, 1459.2726999999813
m5dn.16xlarge, SUSE Linux, 3, 202, 5861.779300000002, 3898.2225999999973, 0, 0, 1963.5567000000046
m5ad.12xlarge, SUSE Linux, 13, 400, 13016.45319999991, 8100.815900000046, 111, 23, 4915.637299999865
r5d.metal, SUSE Linux, 11, 406, 12813.212999999958, 9951.18429999999, 15, 0, 2862.028699999968
i3en.xlarge, SUSE Linux, 16, 357, 2117.8991999999976, 2068.895799999994, 0, 0, 49.003400000003694
m5a.large, SUSE Linux, 20, 407, 1265.6800999999996, 1160.587899999998, 0, 0, 105.09220000000164
r5dn.12xlarge, SUSE Linux, 4, 202, 4711.3609000000015, 3195.5193000000118, 0, 0, 1515.8415999999897
r5d.xlarge, SUSE Linux, 24, 407, 1995.5308000000005, 1580.2481000000018, 0, 0, 415.2826999999986
r5ad.xlarge, SUSE Linux, 14, 400, 2274.1313000000036, 1579.4656000000052, 125, 0, 694.6656999999984
m5a.xlarge, SUSE Linux, 86, 407, 1727.9334000000008, 1571.4720999999965, 0, 0, 156.46130000000426
r5.large, SUSE Linux, 60, 407, 1264.7561000000042, 1174.844500000002, 0, 0, 89.91160000000218
c5n.large, SUSE Linux, 22, 407, 1230.3216000000011, 1151.7641000000015, 0, 0, 78.55749999999966
z1d.12xlarge, SUSE Linux, 7, 407, 19296.56570000012, 14832.912400000021, 0, 0, 4463.653300000098
t3a.small, SUSE Linux, 7, 370, 803.1402000000005, 776.6960000000004, 0, 0, 26.444200000000137
t3a.medium, SUSE Linux, 5, 370, 915.4197999999999, 890.6232000000006, 0, 0, 24.79659999999933
g4dn.12xlarge, SUSE Linux, 2, 222, 6885.699400000042, 6885.590800000044, 0, 0, 0.10859999999865977
c5n.9xlarge, SUSE Linux, 14, 406, 9283.549899999993, 5648.888400000015, 113, 0, 3634.6614999999774
a1.xlarge, SUSE Linux, 4, 321, 1035.412600000001, 997.1709999999964, 0, 0, 38.24160000000461
c5n.metal, SUSE Linux, 3, 264, 10519.267799999958, 7662.413000000009, 0, 0, 2856.854799999949
t3a.xlarge, SUSE Linux, 4, 370, 1338.9081999999976, 1278.2038999999968, 0, 0, 60.704300000000785
a1.xlarge, Windows, 0, 160, 830.5622999999981, 830.5622999999981, 0, 0, 0.0
z1d.large, SUSE Linux, 21, 407, 1713.125, 1465.9136000000015, 0, 0, 247.21139999999855
g4dn.4xlarge, SUSE Linux, 21, 222, 2566.1698999999953, 2557.6735999999964, 0, 0, 8.496299999998882
g4dn.16xlarge, SUSE Linux, 1, 222, 7589.136800000004, 7589.136800000004, 0, 0, 0.0
c5n.18xlarge, SUSE Linux, 16, 407, 12467.666199999961, 10241.679400000041, 0, 0, 2225.9867999999205
c5n.2xlarge, SUSE Linux, 24, 406, 2850.6628, 2097.0330999999937, 69, 0, 753.6297000000063
t3a.nano, SUSE Linux, 32, 370, 702.9765999999994, 675.2913000000046, 0, 0, 27.685299999994754
g4dn.8xlarge, Red Hat Enterprise Linux, 7, 222, 4157.759100000021, 4157.545000000021, 0, 0, 0.21410000000014406
g4dn.8xlarge, SUSE Linux, 6, 222, 4119.107399999981, 4111.218399999977, 0, 0, 7.889000000003762
g4dn.xlarge, SUSE Linux, 27, 222, 1584.1148999999998, 1426.0249999999976, 4, 0, 158.08990000000222
c5n.4xlarge, SUSE Linux, 21, 407, 4746.510899999997, 3048.259599999988, 57, 0, 1698.2513000000085
g4dn.8xlarge, Linux/UNIX, 7, 222, 3465.1190999999926, 3464.904999999993, 0, 0, 0.21409999999968932
t3a.2xlarge, SUSE Linux, 6, 370, 1797.589200000003, 1667.9293999999989, 0, 0, 129.65980000000422
t3a.large, SUSE Linux, 6, 370, 1014.8469000000025, 975.6019, 0, 0, 39.245000000002506
a1.2xlarge, SUSE Linux, 4, 321, 1287.5187999999955, 1222.73680000001, 0, 0, 64.7819999999856
a1.4xlarge, SUSE Linux, 4, 320, 2231.2720000000004, 1670.0735999999947, 72, 0, 561.1984000000057
i3en.12xlarge, SUSE Linux, 5, 357, 16615.711299999995, 15053.518299999922, 3, 0, 1562.1930000000739
z1d.2xlarge, SUSE Linux, 11, 407, 3584.4142000000174, 3256.8676000000155, 29, 0, 327.54660000000194
a1.large, SUSE Linux, 7, 320, 897.0364999999932, 875.7185000000027, 0, 0, 21.317999999990548
c5d.24xlarge, SUSE Linux, 6, 175, 4252.149000000012, 4252.149000000012, 0, 0, 0.0
c5d.24xlarge, Red Hat Enterprise Linux, 6, 175, 4378.149000000001, 4378.149000000001, 0, 0, 0.0
z1d.3xlarge, SUSE Linux, 9, 406, 5715.2224999999835, 4336.641199999982, 100, 0, 1378.5813000000016
z1d.xlarge, SUSE Linux, 12, 407, 2674.2466000000004, 2129.035900000008, 0, 0, 545.2106999999924
c5d.24xlarge, Linux/UNIX, 6, 175, 3832.1490000000085, 3832.1490000000085, 0, 0, 0.0
z1d.6xlarge, SUSE Linux, 22, 407, 7777.189700000007, 7618.102800000028, 0, 0, 159.08689999997932
c5n.xlarge, SUSE Linux, 16, 407, 1736.700800000001, 1536.5726999999977, 0, 0, 200.12810000000331
c5d.12xlarge, SUSE Linux, 31, 175, 2532.6072999999947, 2427.559699999993, 0, 0, 105.0476000000017
r5ad.8xlarge, Red Hat Enterprise Linux, 4, 211, 3330.1385999999843, 3247.065900000011, 0, 0, 83.07269999997334
a1.large, Windows, 1, 160, 415.0870000000006, 415.0870000000006, 0, 0, 0.0
r5ad.8xlarge, Linux/UNIX, 4, 211, 2671.8186, 2588.745900000002, 0, 0, 83.0726999999979
a1.4xlarge, Windows, 1, 160, 3321.8581000000067, 3321.8581000000067, 0, 0, 0.0
a1.2xlarge, Windows, 0, 160, 1661.1102999999962, 1661.1102999999962, 0, 0, 0.0
a1.metal, Windows, 0, 160, 3321.8004000000064, 3321.8004000000064, 0, 0, 0.0
m5n.8xlarge, SUSE Linux, 1, 202, 7247.47859999998, 2270.582900000008, 114, 0, 4976.895699999972
c5d.12xlarge, Red Hat Enterprise Linux, 31, 175, 2658.607299999999, 2553.5597000000007, 0, 0, 105.04759999999851
c5d.12xlarge, Linux/UNIX, 31, 175, 2112.6073000000033, 2007.5597000000034, 0, 0, 105.04759999999987
m5n.large, Windows, 1, 202, 542.9759999999983, 542.9759999999983, 0, 0, 0.0
m5n.xlarge, Red Hat Enterprise Linux, 3, 202, 484.31520000000154, 484.31520000000154, 0, 0, 0.0
m5n.xlarge, Linux/UNIX, 3, 202, 193.43520000000086, 193.43520000000086, 0, 0, 0.0
m5a.16xlarge, Red Hat Enterprise Linux, 3, 307, 7819.377700000002, 5649.948700000026, 52, 0, 2169.4289999999755
m5n.16xlarge, SUSE Linux, 3, 202, 5835.358999999979, 3968.6753999999974, 0, 0, 1866.6835999999812
a1.medium, Windows, 0, 160, 207.73529999999926, 207.73529999999926, 0, 0, 0.0
r5ad.8xlarge, Windows, 6, 211, 10126.467199999997, 10045.39339999999, 0, 0, 81.0738000000074
f1.16xlarge, Linux/UNIX, 4, 406, 57472.80000000042, 38586.240000000274, 85, 0, 18886.560000000143
m5a.2xlarge, Linux/UNIX, 28, 407, 1380.6853000000024, 813.6327000000041, 0, 0, 567.0525999999983
m5dn.16xlarge, Windows, 2, 202, 17368.188399999934, 17368.188399999934, 0, 0, 0.0
r5d.16xlarge, Red Hat Enterprise Linux, 3, 307, 5886.958600000019, 5886.958600000019, 0, 0, 0.0
m5dn.4xlarge, Windows, 0, 202, 4342.027700000002, 4342.027700000002, 0, 0, 0.0
m5dn.24xlarge, Linux/UNIX, 4, 202, 7272.128500000003, 4644.077499999994, 34, 0, 2628.0510000000095
r5d.16xlarge, Linux/UNIX, 3, 307, 4929.11860000003, 4929.11860000003, 0, 0, 0.0
m5dn.xlarge, Windows, 1, 202, 1085.4958000000004, 1085.4958000000004, 0, 0, 0.0
m5dn.large, Red Hat Enterprise Linux, 0, 202, 387.8608000000003, 387.8608000000003, 0, 0, 0.0
r5d.16xlarge, Windows, 2, 307, 26620.39459999982, 26620.39459999982, 0, 0, 0.0
m5dn.large, Linux/UNIX, 0, 202, 96.98080000000009, 96.98080000000009, 0, 0, 0.0
m5dn.24xlarge, Red Hat Enterprise Linux, 4, 202, 7902.368499999996, 5274.317500000009, 34, 0, 2628.0509999999867
h1.2xlarge, Red Hat Enterprise Linux, 5, 236, 1616.9822000000108, 1610.2443000000121, 0, 0, 6.737899999998717
h1.2xlarge, Linux/UNIX, 5, 320, 1213.3022, 1206.5643000000011, 0, 0, 6.737899999998945
m5dn.12xlarge, Linux/UNIX, 1, 202, 2322.0498999999973, 2322.045899999997, 0, 0, 0.00400000000036016
m5dn.12xlarge, Red Hat Enterprise Linux, 1, 202, 2952.2899000000025, 2952.2859000000026, 0, 0, 0.0039999999999054126
r5n.4xlarge, Windows, 3, 202, 4408.215200000014, 4379.071000000016, 0, 0, 29.14419999999791
r5n.16xlarge, Linux/UNIX, 3, 202, 6271.180000000027, 3403.118200000012, 42, 0, 2868.0618000000145
r5n.12xlarge, Windows, 2, 202, 13138.120500000061, 13138.120500000061, 0, 0, 0.0
r5n.24xlarge, Linux/UNIX, 0, 202, 4866.940900000011, 4866.940900000011, 0, 0, 0.0
r5n.24xlarge, Red Hat Enterprise Linux, 0, 202, 5497.18090000001, 5497.18090000001, 0, 0, 0.0
m5dn.large, Windows, 0, 202, 542.9931999999983, 542.9931999999983, 0, 0, 0.0
r5n.16xlarge, Red Hat Enterprise Linux, 3, 202, 6901.420000000012, 4033.3582000000115, 41, 0, 2868.0618000000004
