,Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
12030,a1.2xlarge, SUSE Linux, ap-northeast-1,4,46.28097083333343,248,46.25109166666665,248,0.029879166666773926
7191,a1.2xlarge, Red Hat Enterprise Linux, ap-northeast-1,10,49.373054166666705,248,49.343174999999974,248,0.029879166666731294
7222,a1.2xlarge, Linux/UNIX, ap-northeast-1,2,17.13305416666671,248,17.103174999999993,248,0.02987916666671708
377,m4.large, SUSE Linux, ap-southeast-1,21,52.03585416666669,396,52.00604583333333,396,0.029808333333356533
150,m4.large, Red Hat Enterprise Linux, ap-southeast-1,21,29.727754166666678,325,29.69794583333333,325,0.029808333333349424
51,m4.large, Linux/UNIX, ap-southeast-1,21,12.435854166666672,396,12.406045833333335,396,0.02980833333333877
12205,r5ad.8xlarge, Linux/UNIX, ap-southeast-1,1,129.33823750000062,213,129.30852499999997,213,0.029712500000641736
12191,r5ad.8xlarge, Red Hat Enterprise Linux, ap-southeast-1,1,157.02823749999982,213,156.9985250000001,213,0.029712499999732245
7657,r5ad.large, Windows, us-east-2,8,68.84940833333317,396,68.81972916666665,396,0.029679166666525706
5333,c4.large, Linux/UNIX, us-west-2,6,12.201154166666615,396,12.171599999999998,396,0.0295541666666157
5407,c4.large, Red Hat Enterprise Linux, us-west-2,6,29.15865416666644,321,29.1291,321,0.029554166666436288
5476,c4.large, SUSE Linux, us-west-2,6,51.80115416666627,396,51.77160000000001,396,0.02955416666626576
6644,r5a.8xlarge, Windows, sa-east-1,6,418.55790643939207,198,418.5283522727275,198,0.029554166664581768
3641,i3en.12xlarge, Windows, ap-southeast-1,2,1118.375758333341,269,1118.3464666666664,269,0.029291666674680524
2435,c5n.xlarge, Linux/UNIX, us-east-2,8,15.10788106060611,396,15.07860833333334,396,0.029272727272770638
9341,r5dn.8xlarge, Linux/UNIX, eu-west-1,2,114.93295833333366,190,114.90398888888882,190,0.02896944444484006
9401,r5dn.8xlarge, Red Hat Enterprise Linux, eu-west-1,2,139.6329583333334,190,139.60398888888892,190,0.028969444444470582
10799,r5dn.8xlarge, SUSE Linux, eu-west-1,2,138.5871249999998,190,138.5581555555555,190,0.02896944444430005
1624,c5n.large, Linux/UNIX, eu-central-1,14,11.960070833333399,346,11.931166666666664,346,0.02890416666673445
1509,c5n.large, Red Hat Enterprise Linux, eu-central-1,14,30.575720833333282,323,30.54681666666666,323,0.028904166666620768
11770,t3a.medium, SUSE Linux, eu-west-3,3,16.7387358333333,178,16.709858333333337,178,0.02887749999996458
11671,r5d.xlarge, SUSE Linux, sa-east-1,6,38.23249666666672,198,38.20389250000001,198,0.02860416666671028
7782,r5ad.large, SUSE Linux, eu-west-1,3,26.46286011904761,213,26.43447083333332,213,0.028389285714290224
915,t2.xlarge, Linux/UNIX, us-east-2,1,22.085506547619172,396,22.0572,396,0.028306547619166626
4155,t2.xlarge, Red Hat Enterprise Linux, us-east-2,1,36.82090654761903,318,36.79259999999998,318,0.02830654761904583
4211,t2.xlarge, SUSE Linux, us-east-2,1,28.521406547618998,183,28.49309999999999,183,0.02830654761900675
11570,m5a.24xlarge, SUSE Linux, us-west-2,2,686.4130125000015,396,686.3850166666667,396,0.027995833334784948
9435,m5a.24xlarge, Linux/UNIX, us-west-2,2,642.577595833333,396,642.5495999999996,396,0.027995833333420702
9162,m5a.24xlarge, Red Hat Enterprise Linux, us-west-2,2,557.3547958333302,318,557.3268000000003,318,0.027995833329896413
4105,m1.xlarge, Windows, sa-east-1,10,104.8761041666673,396,104.84817663043476,396,0.027927536232567718
8516,r4.16xlarge, SUSE Linux, eu-central-1,8,479.76297916667136,396,479.7350833333336,396,0.02789583333776591
8782,r4.16xlarge, Linux/UNIX, eu-central-1,8,440.16297916666815,396,440.1350833333332,396,0.02789583333498058
11532,r5ad.8xlarge, SUSE Linux, ap-southeast-1,3,155.34032083333358,213,155.31243333333327,213,0.027887500000275626
8039,c3.large, Red Hat Enterprise Linux, us-west-2,7,28.58204583333345,320,28.55431249999999,320,0.027733333333465282
7951,c3.large, SUSE Linux, us-west-2,7,51.201245833333424,396,51.1735125,396,0.027733333333415544
8057,c3.large, Linux/UNIX, us-west-2,7,11.601245833333358,396,11.5735125,396,0.02773333333336048
399,r5.8xlarge, Windows, sa-east-1,6,431.26422083333284,204,431.2365,204,0.02772083333280761
7926,r5a.4xlarge, Linux/UNIX, us-east-2,8,66.24549166666688,396,66.21787499999995,396,0.027616666666929742
253,g2.2xlarge, SUSE Linux, ap-northeast-1,2,146.96681250000043,396,146.93924583333327,396,0.02756666666715546
97,g2.2xlarge, Linux/UNIX, ap-northeast-1,2,107.36681250000048,396,107.33924583333336,396,0.02756666666714125
2825,i3.4xlarge, Linux/UNIX, sa-east-1,9,263.9679874999996,396,263.94053750000006,396,0.027449999999419102
2841,i3.4xlarge, Red Hat Enterprise Linux, sa-east-1,9,260.7491874999988,329,260.7217375,329,0.027449999998793828
11917,t3a.nano, SUSE Linux, eu-west-2,1,9.062224999999948,178,9.034799999999997,178,0.02742499999995296
1645,t3a.nano, Linux/UNIX, ap-northeast-1,1,0.5448708333333327,287,0.5174875000000001,287,0.02738333333333265
10068,t3a.nano, Red Hat Enterprise Linux, ap-northeast-1,1,17.764870833333273,287,17.737487500000004,287,0.02738333333326892
11423,r5d.24xlarge, SUSE Linux, us-west-1,7,786.1836666666685,396,786.1562958333336,396,0.027370833334884992
1268,c5n.9xlarge, Linux/UNIX, ap-south-1,2,146.57205714285809,281,146.5447071428571,281,0.0273500000010074
1311,c5n.9xlarge, Red Hat Enterprise Linux, ap-south-1,2,183.10205714285755,281,183.07470714285716,281,0.027350000000382124
2693,r4.large, Red Hat Enterprise Linux, ap-southeast-1,3,30.1223,325,30.095,325,0.027300000000000324
11909,t3a.nano, SUSE Linux, ap-northeast-1,3,20.594870833333324,287,20.567662499999983,287,0.027208333333341272
5494,r5.4xlarge, SUSE Linux, ca-central-1,4,67.06213333333342,177,67.03505,177,0.027083333333422388
529,m4.16xlarge, Red Hat Enterprise Linux, ap-southeast-2,2,337.97703749999823,316,337.9499750000001,316,0.027062499998123712
204,m4.4xlarge, SUSE Linux, ap-southeast-2,2,148.76450833333362,396,148.7376000000001,396,0.026908333333551585
1004,m4.4xlarge, Linux/UNIX, ap-southeast-2,2,109.16450833333259,396,109.13759999999996,396,0.026908333332642087
2246,t2.large, Red Hat Enterprise Linux, us-east-2,7,27.97592916666677,318,27.94906666666668,318,0.02686250000008528
2563,t2.large, Linux/UNIX, us-east-2,7,11.064329166666617,396,11.03746666666667,396,0.026862499999944944
967,m4.10xlarge, SUSE Linux, eu-west-2,2,129.68205833333283,178,129.65520000000004,178,0.026858333332796747
840,m4.10xlarge, Red Hat Enterprise Linux, eu-west-2,2,239.68125833333227,316,239.6544,316,0.026858333332228312
7501,p2.xlarge, SUSE Linux, eu-central-1,13,197.15542916666803,396,197.1288875,396,0.026541666668066455
7442,p2.xlarge, Red Hat Enterprise Linux, eu-central-1,11,147.89602916666703,323,147.8694875,323,0.026541666667043277
7476,p2.xlarge, Linux/UNIX, eu-central-1,13,157.55542916666624,396,157.5288875,396,0.026541666666247462
8443,r5d.xlarge, Linux/UNIX, sa-east-1,6,16.156455000000058,198,16.129934166666672,198,0.02652083333338595
8306,r5d.xlarge, Red Hat Enterprise Linux, sa-east-1,6,28.03645499999993,198,28.00993416666667,198,0.02652083333326161
1511,c5n.large, Red Hat Enterprise Linux, us-east-1,51,30.239811594202934,325,30.21340742753623,325,0.026404166666704757
12515,m5dn.12xlarge, Windows, us-east-1,2,617.1065307971005,204,617.0801766304347,204,0.026354166665669254
9296,r4.2xlarge, Red Hat Enterprise Linux, sa-east-1,7,99.14132499999971,329,99.11500416666672,329,0.026320833332988517
12300,r5ad.8xlarge, Windows, ap-southeast-1,3,442.8782416666684,213,442.8519541666667,213,0.02628750000172886
10448,m5.xlarge, Linux/UNIX, ap-northeast-1,3,27.71986500000011,396,27.69358750000001,396,0.02627750000009854
8956,m5.xlarge, Red Hat Enterprise Linux, ap-northeast-1,3,41.216289999999844,317,41.19001250000001,317,0.026277499999828532
8912,m5.xlarge, SUSE Linux, ap-northeast-1,3,67.31986499999951,396,67.29358750000003,396,0.02627749999948037
1197,g3.8xlarge, SUSE Linux, us-east-2,2,142.71425000000022,182,142.68800000000005,182,0.02625000000017508
11175,m5n.8xlarge, Windows, ap-northeast-1,2,386.64982916666526,190,386.62367416666666,190,0.02615499999859594
12718,r5dn.16xlarge, Windows, eu-central-1,1,839.6359058333318,204,839.6097600000007,204,0.026145833331042926
9180,m5a.24xlarge, Windows, ap-south-1,5,986.967862121214,171,986.9419746212124,171,0.025887500001431363
11928,g4dn.8xlarge, Red Hat Enterprise Linux, ap-southeast-2,2,192.5793500000008,197,192.55346666666654,197,0.025883333334235203
11988,g4dn.8xlarge, Linux/UNIX, ap-southeast-2,2,166.9693499999997,197,166.94346666666667,197,0.025883333332984648
11944,g4dn.8xlarge, SUSE Linux, ap-southeast-2,4,190.98601666666613,197,190.96013333333332,197,0.025883333332814118
2338,m5.12xlarge, Windows, ap-south-1,4,1144.1112750000004,396,1144.0855958333334,396,0.02567916666680503
7149,r5a.large, Linux/UNIX, eu-central-1,9,14.479637500000038,396,14.453999999999995,396,0.02563750000004461
10780,r5a.large, SUSE Linux, eu-central-1,9,50.637095833333305,396,50.61145833333333,396,0.02563749999996645
5058,c5.12xlarge, Linux/UNIX, ap-south-1,4,193.38832500000115,267,193.36269166666656,267,0.025633333334582176
4942,c5.12xlarge, Red Hat Enterprise Linux, ap-south-1,4,228.09832500000041,267,228.07269166666669,267,0.025633333333729524
8589,c5d.2xlarge, Red Hat Enterprise Linux, ap-southeast-2,1,84.65029166666649,316,84.62480000000002,316,0.025491666666468404
8680,c5d.2xlarge, Linux/UNIX, ap-southeast-2,1,54.59429166666633,396,54.56879999999998,396,0.02549166666634761
8627,c5d.2xlarge, SUSE Linux, ap-southeast-2,1,94.1942916666659,396,94.1688,396,0.02549166666589997
11213,r5d.large, SUSE Linux, ap-northeast-1,34,50.9017083333337,396,50.87639166666668,396,0.025316666667023924
10372,r5d.large, Linux/UNIX, ap-northeast-1,34,14.519166666666663,396,14.493849999999993,396,0.025316666666670432
2402,t3a.medium, Red Hat Enterprise Linux, eu-west-1,9,23.411633333333373,323,23.38632500000001,323,0.025308333333359908
2543,t3a.medium, Linux/UNIX, eu-west-1,9,4.629433333333333,372,4.604124999999998,372,0.02530833333333504
9361,r4.2xlarge, SUSE Linux, eu-west-3,6,40.43130416666658,178,40.40600000000001,178,0.025304166666572314
798,g4dn.16xlarge, Linux/UNIX, us-east-2,2,291.08109702380995,224,291.05586785714263,224,0.02522916666731589
891,g4dn.16xlarge, Red Hat Enterprise Linux, us-east-2,2,320.2010970238097,224,320.175867857143,224,0.02522916666674746
7469,a1.medium, Linux/UNIX, us-east-2,8,1.9716874999999845,396,1.9465000000000008,396,0.02518749999998371
7523,a1.medium, Red Hat Enterprise Linux, us-east-2,6,20.66946250000005,318,20.644299999999987,318,0.02516250000006792
5086,c5.18xlarge, Red Hat Enterprise Linux, ap-south-1,2,361.167604166666,322,361.1425333333335,322,0.02507083333250648
5141,c5.18xlarge, Linux/UNIX, ap-south-1,2,396.50440416666544,396,396.4793333333332,396,0.02507083333222226
6736,c3.4xlarge, Windows, ap-southeast-2,6,415.5595791666694,396,415.53454583333325,396,0.02503333333612545
158,m4.large, Red Hat Enterprise Linux, us-east-2,14,25.58493728070177,322,25.56008728070175,322,0.02485000000001847
59,m4.large, Linux/UNIX, us-east-2,14,7.67093728070176,396,7.6460872807017575,396,0.02485000000000337
12171,c5n.xlarge, SUSE Linux, us-east-2,3,27.430031060606037,183,27.40542499999999,183,0.024606060606046757
2591,c5n.xlarge, Red Hat Enterprise Linux, us-east-2,3,31.507989393939372,321,31.483383333333336,321,0.024606060606036092
7607,r5a.4xlarge, Red Hat Enterprise Linux, ap-southeast-2,5,136.91567499999985,316,136.89119999999997,316,0.024474999999881675
9029,m5ad.12xlarge, Windows, ap-northeast-2,6,666.8016333333326,213,666.7771666666665,213,0.024466666665944103
8462,m5ad.12xlarge, Linux/UNIX, us-west-2,11,402.9406166666682,396,402.9164416666665,396,0.024175000001662283
11606,m5ad.12xlarge, SUSE Linux, us-west-2,11,446.76561666666566,396,446.7414416666668,396,0.024174999998820116
5309,r5.24xlarge, SUSE Linux, ca-central-1,6,301.6216041666658,177,301.5975166666667,177,0.02408749999915472
10139,c5.9xlarge, SUSE Linux, ap-south-1,2,105.04305416666686,182,105.0190708333334,182,0.02398333333349001
1381,m5.2xlarge, Red Hat Enterprise Linux, eu-north-1,4,78.81723750000009,322,78.79339999999998,322,0.023837500000098544
2011,m5.2xlarge, SUSE Linux, eu-north-1,4,39.099237500000065,182,39.075400000000016,182,0.0238375000000417
1433,m5.2xlarge, Linux/UNIX, eu-north-1,4,45.44503749999974,396,45.4212,396,0.02383749999973617
9233,c5d.9xlarge, Linux/UNIX, eu-west-2,2,223.9617166666643,396,223.938,396,0.023716666664284958
8689,c5d.2xlarge, Linux/UNIX, us-east-2,19,30.124583333333426,396,30.10090833333335,396,0.023675000000071836
4158,g4dn.16xlarge, Windows, ap-northeast-1,1,1054.0117773809534,224,1053.9881148809532,224,0.023662500000227737
614,r4.8xlarge, SUSE Linux, ca-central-1,2,105.28684166666642,177,105.26321666666666,177,0.023624999999739767
8598,c5d.2xlarge, Red Hat Enterprise Linux, us-east-2,17,65.536504166667,318,65.51290833333333,318,0.02359583333365833
10602,c5.xlarge, Linux/UNIX, ap-southeast-1,3,24.957620833333397,396,24.93402916666667,396,0.023591666666728628
10345,c5.xlarge, SUSE Linux, ap-southeast-1,3,64.55762083333333,396,64.53402916666668,396,0.023591666666646915
10543,c5.xlarge, Red Hat Enterprise Linux, ap-southeast-1,3,39.89395416666664,325,39.87036250000001,325,0.0235916666666256
2127,t2.large, SUSE Linux, us-east-2,5,23.311854166666713,182,23.28826666666668,182,0.023587500000036957
8636,c5d.2xlarge, SUSE Linux, us-east-2,15,32.06042916666657,182,32.036908333333336,182,0.02352083333322952
2445,r5a.12xlarge, Linux/UNIX, eu-west-1,8,381.0119000000016,396,380.9884166666667,396,0.023483333334922918
3538,r4.xlarge, Linux/UNIX, ca-central-1,6,24.02107916666689,396,23.9976,396,0.023479166666891867
2358,c5n.metal, Windows, eu-central-1,2,1303.8581498188385,266,1303.8347831521746,266,0.0233666666638328
661,m4.2xlarge, Linux/UNIX, eu-west-2,8,49.933412500000074,396,49.91008750000002,396,0.02332500000006377
11129,r5ad.16xlarge, Windows, eu-west-2,2,864.5331208333304,213,864.509808333333,213,0.023312499997359737
6025,c5.4xlarge, SUSE Linux, ap-southeast-2,12,148.76084365942052,396,148.7376000000001,396,0.023243659420444374
5713,c5.4xlarge, Linux/UNIX, ap-southeast-2,10,109.16084365941968,396,109.13759999999996,396,0.02324365941970541
7058,r5a.xlarge, Linux/UNIX, sa-east-1,9,15.931179166666636,198,15.908041666666675,198,0.02313749999996162
7008,r5a.xlarge, Red Hat Enterprise Linux, sa-east-1,9,27.81117916666664,198,27.788041666666683,198,0.02313749999995807
5927,c5.4xlarge, Red Hat Enterprise Linux, ap-southeast-2,8,128.1926978260879,316,128.16959999999997,316,0.023097826087962403
12268,m5n.xlarge, Linux/UNIX, ap-southeast-1,5,13.654374688057064,204,13.631333021390374,204,0.02304166666669261
12261,m5n.xlarge, Red Hat Enterprise Linux, ap-southeast-1,5,25.89437468805706,204,25.87133302139037,204,0.023041666666689053
11046,m5n.xlarge, SUSE Linux, ap-southeast-1,5,36.386666354723694,204,36.363624688057044,204,0.02304166666664997
8686,c5d.2xlarge, Linux/UNIX, eu-west-3,4,48.01813333333376,396,47.9952,396,0.022933333333760686
8633,c5d.2xlarge, SUSE Linux, eu-west-3,4,39.396533333333394,178,39.3736,178,0.02293333333339831
8595,c5d.2xlarge, Red Hat Enterprise Linux, eu-west-3,4,80.90933333333292,322,80.88639999999998,322,0.02293333333294356
11380,m5ad.8xlarge, SUSE Linux, ap-northeast-1,2,97.8881833333333,142,97.86526666666664,142,0.02291666666666004
7568,r5a.4xlarge, Windows, sa-east-1,5,209.31033333333374,198,209.28762083333328,198,0.022712500000494632
5065,c5.12xlarge, Linux/UNIX, eu-west-2,2,239.45886249999896,318,239.43643333333324,318,0.022429166665716597
4122,g4dn.8xlarge, Windows, us-east-2,1,475.2737999999988,224,475.2514166666667,224,0.02238333333201581
10739,r5ad.12xlarge, SUSE Linux, sa-east-1,5,217.76168636363602,198,217.73942803030303,198,0.022258333333013525
9781,c5d.xlarge, Red Hat Enterprise Linux, ap-northeast-2,3,38.03054583333344,317,38.00829999999997,317,0.02224583333347141
9825,c5d.xlarge, SUSE Linux, ap-northeast-2,3,28.484445833333357,178,28.462199999999992,178,0.022245833333364832
10525,c5d.xlarge, Linux/UNIX, ap-northeast-2,5,23.74264583333335,396,23.72040000000001,396,0.02224583333333641
2819,i3.4xlarge, Linux/UNIX, ca-central-1,2,163.5112416666675,396,163.48902916666663,396,0.02221250000087593
10748,i3en.3xlarge, SUSE Linux, ap-southeast-2,3,138.1877916666667,228,138.16562499999998,228,0.022166666666720403
3383,i3en.3xlarge, Red Hat Enterprise Linux, ap-southeast-2,3,140.70279166666685,228,140.68062500000013,228,0.02216666666669198
3320,i3en.3xlarge, Linux/UNIX, ap-southeast-2,3,111.06279166666599,228,111.040625,228,0.02216666666598144
2343,m5.12xlarge, Windows, eu-north-1,3,1235.198066666658,396,1235.175966666667,396,0.02209999999104184
10990,r5a.xlarge, SUSE Linux, sa-east-1,9,38.00513750000004,198,37.98304166666668,198,0.02209583333335985
116,t3a.large, Linux/UNIX, us-east-1,8,8.429237499999982,372,8.407200000000003,372,0.022037499999976614
40,t3a.large, Red Hat Enterprise Linux, us-east-1,8,26.78443749999989,324,26.762400000000003,324,0.022037499999886027
12026,t3a.large, SUSE Linux, us-east-1,8,42.49348749999977,372,42.47149999999999,372,0.021987499999774233
8747,r5d.metal, Red Hat Enterprise Linux, ap-southeast-1,2,399.1365303571443,325,399.1147428571426,325,0.02178750000166474
5710,c5.4xlarge, Linux/UNIX, ap-northeast-2,6,94.9427874999997,396,94.9212,396,0.021587499999697
9639,r5dn.24xlarge, Windows, eu-west-1,4,1271.89381071429,204,1271.872431547619,204,0.02137916667106765
2026,c5n.2xlarge, Red Hat Enterprise Linux, eu-central-1,14,84.8439583333337,323,84.82258333333333,323,0.021375000000375618
9643,m5a.4xlarge, Red Hat Enterprise Linux, ap-northeast-1,4,129.80116666666729,317,129.77979999999994,317,0.021366666667347545
9658,m5a.4xlarge, Linux/UNIX, ap-northeast-1,4,118.85200833333276,396,118.83064166666662,396,0.021366666666125408
11492,m5a.4xlarge, SUSE Linux, ap-northeast-1,6,162.76034166666622,396,162.7389750000001,396,0.021366666666125408
6089,c5.24xlarge, Linux/UNIX, eu-west-2,3,478.99288333333635,318,478.9715666666665,318,0.021316666669804363
7242,r5.2xlarge, SUSE Linux, sa-east-1,13,56.20566666666682,198,56.18457083333332,198,0.021095833333497186
10699,r5d.8xlarge, Windows, sa-east-1,4,432.6697666666682,204,432.64867916666685,204,0.021087500001385703
1658,t3a.nano, Linux/UNIX, us-west-1,5,0.5241445652173926,287,0.5030945652173913,287,0.021050000000001345
10081,t3a.nano, Red Hat Enterprise Linux, us-west-1,5,17.744144565217386,287,17.723094565217398,287,0.02104999999998469
11922,t3a.nano, SUSE Linux, us-west-1,6,20.528411231884053,287,20.507365398550718,287,0.02104583333333565
7488,r5ad.12xlarge, Red Hat Enterprise Linux, eu-west-1,2,233.4413833333339,213,233.4204208333333,213,0.020962500000592854
7454,r5ad.12xlarge, Linux/UNIX, eu-west-1,2,205.75138333333382,213,205.7304208333333,213,0.020962500000479167
8685,c5d.2xlarge, Linux/UNIX, eu-west-2,4,49.798100000000076,396,49.77720000000003,396,0.02090000000005432
3443,r4.large, SUSE Linux, ap-southeast-2,23,54.398011111111096,396,54.377236111111095,396,0.020775000000007537
2694,r4.large, Red Hat Enterprise Linux, ap-southeast-2,23,30.87001111111111,316,30.84923611111111,316,0.020774999999993327
2803,r4.large, Linux/UNIX, ap-southeast-2,23,14.798011111111105,396,14.777236111111117,396,0.02077499999998977
642,m4.16xlarge, Windows, ap-southeast-1,9,1511.0106874999951,396,1510.9899291666675,396,0.02075833332764887
