Instance, Product/Description, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
c5.9xlarge, Red Hat Enterprise Linux, 120, 6799.525600000001, 329, 3896.994099999998, 329, 2902.531500000003
x1e.16xlarge, Linux/UNIX, 24, 43627.12529999997, 396, 37417.16439999999, 396, 6209.960899999984
x1e.2xlarge, Linux/UNIX, 17, 5099.489199999996, 396, 4693.3881, 396, 406.1010999999962
x1e.16xlarge, Windows, 24, 71744.78110000002, 396, 64892.28829999975, 396, 6852.492800000269
c5.9xlarge, Windows, 12, 18985.946200000006, 396, 18747.828, 396, 238.11820000000444
x1.32xlarge, Windows, 5, 93978.96819999999, 396, 93719.35290000019, 396, 259.6152999998012
m5ad.xlarge, Windows, 17, 2305.3442000000005, 396, 2107.9088999999813, 396, 197.4353000000192
c5.large, Linux/UNIX, 57, 195.30089999999998, 396, 182.7456000000003, 396, 12.555299999999676
m5d.12xlarge, Linux/UNIX, 35, 4702.892599999999, 396, 4561.531799999996, 396, 141.3608000000031
m5.metal, SUSE Linux, 21, 8425.62, 310, 8903.010500000037, 396, -477.3905000000359
m5ad.4xlarge, Linux/UNIX, 13, 3442.442300000001, 396, 1652.7884000000156, 396, 1789.6538999999855
m5.metal, Windows, 14, 47936.87800000001, 396, 47337.598699999864, 396, 599.2793000001475
c5.xlarge, SUSE Linux, 37, 1204.3097000000002, 310, 1411.697299999999, 396, -207.38759999999866
x1.16xlarge, SUSE Linux, 20, 20148.724000000006, 396, 19815.981400000073, 396, 332.7425999999323
r5d.large, Linux/UNIX, 24, 198.95199999999988, 396, 196.67579999999887, 396, 2.276200000001012
r5d.large, Windows, 12, 1072.5499999999997, 396, 1059.127400000005, 396, 13.422599999994645
m5ad.2xlarge, Linux/UNIX, 35, 1259.8628000000006, 396, 857.9978000000058, 396, 401.8649999999948
r4.4xlarge, Red Hat Enterprise Linux, 34, 3707.7182999999986, 329, 2364.5525999999986, 329, 1343.1657
c5d.metal, Windows, 8, 22541.490099999995, 177, 22115.99269999992, 177, 425.4974000000766
m5.xlarge, Linux/UNIX, 86, 404.3201, 396, 391.13530000000003, 396, 13.184799999999996
m5ad.2xlarge, Red Hat Enterprise Linux, 38, 2584.5388000000003, 325, 1665.8008000000032, 325, 918.7379999999971
m5ad.4xlarge, Red Hat Enterprise Linux, 16, 5447.213099999999, 325, 2265.4227999999935, 325, 3181.7903000000056
x1.16xlarge, Windows, 4, 46989.484099999994, 396, 46806.0221000001, 396, 183.46199999989767
c5.xlarge, Windows, 12, 2109.444000000001, 396, 2082.9951999999917, 396, 26.448800000009214
c5d.xlarge, Linux/UNIX, 28, 377.40689999999995, 396, 359.6014999999985, 396, 17.80540000000144
c5.xlarge, Red Hat Enterprise Linux, 52, 1231.9152, 329, 762.717999999999, 329, 469.19720000000086
r5d.large, Red Hat Enterprise Linux, 30, 735.2571000000004, 326, 613.8033999999983, 326, 121.45370000000207
r3.xlarge, Red Hat Enterprise Linux, 27, 1114.8615, 329, 768.4019000000044, 329, 346.4595999999956
m5ad.2xlarge, Windows, 23, 4702.281700000001, 396, 4285.201499999959, 396, 417.08020000004217
c5.xlarge, Linux/UNIX, 54, 383.41060000000004, 396, 369.3020999999995, 396, 14.10850000000056
c5.metal, Windows, 14, 42300.9168, 309, 39130.58339999968, 309, 3170.333400000316
m5ad.24xlarge, Windows, 16, 57892.15390000001, 396, 51624.155399999945, 396, 6267.998500000067
x1.32xlarge, Linux/UNIX, 4, 38027.95900000003, 396, 37928.67389999998, 396, 99.2851000000519
m5ad.8xlarge, Linux/UNIX, 12, 1591.9656999999993, 127, 2447.343200000002, 213, -855.3775000000028
m5ad.4xlarge, Windows, 17, 10443.0215, 396, 8579.382599999923, 396, 1863.6389000000781
r5d.8xlarge, Windows, 12, 13397.397700000001, 309, 13197.816999999965, 309, 199.5807000000368
m5ad.8xlarge, Red Hat Enterprise Linux, 12, 1986.1257, 127, 3101.3732000000114, 213, -1115.2475000000113
r3.xlarge, SUSE Linux, 31, 1661.3694999999998, 396, 1431.5420000000033, 396, 229.82749999999646
r5ad.12xlarge, SUSE Linux, 21, 28938.5738, 396, 11136.473999999986, 396, 17802.09980000001
i3en.3xlarge, SUSE Linux, 30, 4590.6754, 359, 4351.2215999999735, 359, 239.4538000000266
r5ad.4xlarge, SUSE Linux, 27, 6069.2420999999995, 396, 3873.540199999984, 396, 2195.7019000000155
r5a.large, SUSE Linux, 23, 1192.8004000000003, 396, 1120.7629000000013, 396, 72.037499999999
m5dn.large, SUSE Linux, 11, 577.6010999999996, 204, 505.4137000000013, 204, 72.18739999999832
r5dn.8xlarge, SUSE Linux, 14, 3367.3946, 204, 2269.2003000000004, 204, 1098.1942999999997
m5dn.8xlarge, SUSE Linux, 18, 4608.1661, 204, 2155.360400000009, 204, 2452.8056999999912
r5n.12xlarge, SUSE Linux, 5, 4744.295699999999, 204, 3171.7647000000106, 204, 1572.5309999999881
r5n.large, SUSE Linux, 7, 586.6020000000002, 204, 512.0946999999992, 204, 74.50730000000101
p3dn.24xlarge, SUSE Linux, 9, 90071.51759999996, 396, 89694.29780000051, 396, 377.21979999945324
r5dn.xlarge, SUSE Linux, 7, 1027.6650999999997, 204, 750.4458000000005, 204, 277.2192999999992
i3en.2xlarge, SUSE Linux, 36, 3312.0377, 359, 3222.4719999999975, 359, 89.56570000000238
m5n.16xlarge, Windows, 8, 30142.28539999999, 204, 17597.888599999937, 204, 12544.396800000053
r5a.8xlarge, SUSE Linux, 16, 4905.747299999999, 309, 3892.0952000000075, 309, 1013.6520999999916
m5n.24xlarge, Linux/UNIX, 4, 4683.702799999999, 204, 4653.205999999994, 204, 30.49680000000535
r5a.12xlarge, SUSE Linux, 29, 10363.713499999998, 396, 7409.242400000063, 396, 2954.471099999935
r5n.xlarge, SUSE Linux, 7, 907.8815, 204, 752.6245000000005, 204, 155.2569999999995
m5n.24xlarge, Red Hat Enterprise Linux, 4, 5319.4028000000035, 204, 5283.9660000000085, 204, 35.436799999994946
m5n.24xlarge, SUSE Linux, 7, 8527.298799999999, 204, 5525.962899999996, 204, 3001.3359000000028
m5n.24xlarge, Windows, 3, 26288.807700000005, 204, 26103.986899999993, 204, 184.82080000001224
m5n.16xlarge, Linux/UNIX, 8, 5329.8037, 204, 3374.26170000001, 204, 1955.5419999999904
i3en.6xlarge, SUSE Linux, 25, 7970.790999999999, 359, 7771.562900000016, 359, 199.228099999983
m5n.16xlarge, Red Hat Enterprise Linux, 8, 5965.243699999999, 204, 4002.8116999999934, 204, 1962.4320000000057
r5ad.24xlarge, SUSE Linux, 27, 50339.691500000015, 396, 14285.729899999928, 396, 36053.96160000009
r5n.8xlarge, SUSE Linux, 14, 3367.2736000000004, 204, 2257.9721000000004, 204, 1109.3015
m5n.2xlarge, SUSE Linux, 14, 1278.2961999999998, 204, 1003.1850000000036, 204, 275.1111999999962
r5a.xlarge, SUSE Linux, 30, 1695.1637999999998, 396, 1516.6703000000023, 396, 178.49349999999754
m5n.xlarge, Windows, 4, 1218.9907999999996, 204, 1088.0224000000005, 204, 130.96839999999906
r5n.16xlarge, SUSE Linux, 9, 6140.2408, 204, 4060.2668000000085, 204, 2079.973999999991
m5a.12xlarge, SUSE Linux, 21, 9965.4886, 396, 7118.029500000055, 396, 2847.4590999999455
m5n.large, SUSE Linux, 8, 578.0469999999997, 204, 507.8228000000013, 204, 70.2241999999984
m5n.large, Red Hat Enterprise Linux, 4, 390.8818000000001, 204, 388.28760000000034, 204, 2.5941999999997734
m5n.12xlarge, Linux/UNIX, 3, 2339.9748999999997, 204, 2327.765999999997, 204, 12.208900000002814
m5n.xlarge, SUSE Linux, 6, 871.6949999999999, 204, 741.2542999999972, 204, 130.44070000000272
r5ad.16xlarge, Linux/UNIX, 11, 3363.3895999999977, 127, 5133.436100000003, 213, -1770.046500000005
r5ad.16xlarge, SUSE Linux, 10, 3665.4896000000003, 127, 5762.427299999994, 213, -2096.9376999999936
m5n.12xlarge, Red Hat Enterprise Linux, 3, 2975.0248999999994, 204, 2958.6560000000027, 204, 16.368899999996756
m5n.8xlarge, Red Hat Enterprise Linux, 9, 7297.8555000000015, 204, 2302.5639000000024, 204, 4995.291599999999
m5n.8xlarge, Linux/UNIX, 9, 6664.6254999999965, 204, 1675.7038999999943, 204, 4988.921600000002
m5n.4xlarge, Windows, 6, 4660.241800000002, 204, 4351.480300000002, 204, 308.7614999999996
r5ad.2xlarge, SUSE Linux, 35, 5735.841600000002, 396, 2218.750100000005, 396, 3517.0914999999964
r5ad.16xlarge, Windows, 11, 20654.58159999999, 213, 19895.966999999986, 213, 758.6146000000044
m5n.12xlarge, SUSE Linux, 5, 11168.077900000004, 204, 3064.3780000000147, 204, 8103.699899999989
m5n.12xlarge, Windows, 3, 13126.198, 204, 13043.327299999997, 204, 82.87070000000313
r5n.24xlarge, SUSE Linux, 8, 8907.377700000003, 204, 5790.514499999997, 204, 3116.863200000006
r5ad.16xlarge, Red Hat Enterprise Linux, 13, 3756.1196000000004, 127, 5782.2282999999925, 213, -2026.108699999992
m5n.large, Linux/UNIX, 4, 97.72180000000003, 204, 97.16760000000008, 204, 0.5541999999999518
m5n.8xlarge, Windows, 11, 15225.498599999999, 204, 8774.859200000039, 204, 6450.63939999996
m5a.16xlarge, SUSE Linux, 21, 8839.338599999995, 309, 6651.140400000003, 309, 2188.1981999999925
r5d.16xlarge, SUSE Linux, 25, 9229.096800000001, 309, 6892.599199999956, 309, 2336.497600000045
r5d.large, SUSE Linux, 27, 1193.6875999999997, 396, 1116.3553000000015, 396, 77.33229999999821
m5ad.2xlarge, SUSE Linux, 47, 3167.3794, 396, 2087.4076000000055, 396, 1079.9717999999943
m5ad.4xlarge, SUSE Linux, 26, 4453.5485, 396, 3074.4221000000102, 396, 1379.1263999999896
r5d.12xlarge, SUSE Linux, 23, 9547.467599999998, 396, 7398.567400000081, 396, 2148.9001999999173
r5a.24xlarge, SUSE Linux, 20, 17584.851399999992, 396, 13735.716599999925, 396, 3849.134800000067
m5ad.16xlarge, SUSE Linux, 10, 7115.422600000001, 213, 5518.942999999989, 213, 1596.4796000000115
m5ad.24xlarge, SUSE Linux, 23, 16509.869599999998, 396, 13268.92419999989, 396, 3240.945400000108
m5ad.xlarge, SUSE Linux, 26, 1955.1685999999997, 396, 1496.3739, 396, 458.7946999999997
r5d.2xlarge, SUSE Linux, 16, 1772.8806, 310, 2143.6335999999983, 396, -370.75299999999834
r5a.2xlarge, SUSE Linux, 39, 2500.0264, 396, 2098.597899999999, 396, 401.42850000000135
r5d.4xlarge, SUSE Linux, 42, 3676.7167000000013, 396, 3193.810700000003, 396, 482.90599999999813
m5ad.8xlarge, SUSE Linux, 12, 1895.1657000000016, 127, 3048.2756000000104, 213, -1153.1099000000088
r5d.8xlarge, SUSE Linux, 20, 4995.596000000001, 309, 3884.1758000000073, 309, 1111.420199999994
r5d.24xlarge, SUSE Linux, 23, 18834.686800000003, 396, 13630.552200000047, 396, 5204.134599999956
m5ad.large, SUSE Linux, 34, 1341.3889999999997, 396, 1110.4938999999972, 396, 230.89510000000246
r5dn.24xlarge, SUSE Linux, 8, 8917.375900000003, 204, 5805.315599999997, 204, 3112.0603000000056
r5a.4xlarge, SUSE Linux, 22, 3675.2529000000013, 396, 3149.1099, 396, 526.1430000000014
m5a.2xlarge, SUSE Linux, 40, 2363.8107, 396, 2067.3880000000026, 396, 296.42269999999735
r5a.16xlarge, SUSE Linux, 15, 8964.308200000003, 309, 6950.793999999955, 309, 2013.5142000000478
m5a.4xlarge, SUSE Linux, 26, 3575.2812999999996, 396, 3070.260500000012, 396, 505.0207999999875
r5dn.16xlarge, SUSE Linux, 8, 5983.196900000004, 204, 4073.7628000000086, 204, 1909.434099999995
i3en.large, SUSE Linux, 32, 1387.1931000000004, 359, 1325.385900000004, 359, 61.80719999999633
r5ad.8xlarge, SUSE Linux, 13, 2212.4501999999993, 127, 3202.494600000011, 213, -990.0444000000116
m5dn.24xlarge, SUSE Linux, 12, 9933.4319, 204, 5525.316199999997, 204, 4408.115700000003
m5dn.4xlarge, SUSE Linux, 8, 3077.3368999999984, 204, 1411.8516999999972, 204, 1665.4852000000012
m5a.24xlarge, SUSE Linux, 21, 19753.103000000003, 396, 13128.717599999962, 396, 6624.385400000041
r5dn.4xlarge, SUSE Linux, 7, 4610.311500000001, 204, 1453.6499000000038, 204, 3156.6615999999967
m5dn.12xlarge, SUSE Linux, 5, 4570.5151000000005, 204, 3067.5597000000143, 204, 1502.9553999999862
m5dn.16xlarge, SUSE Linux, 9, 5894.4686999999985, 204, 3887.1171999999974, 204, 2007.3515000000011
m5ad.12xlarge, SUSE Linux, 21, 12928.819300000001, 396, 7923.611600000045, 396, 5005.207699999956
r5d.metal, SUSE Linux, 27, 12515.522999999994, 396, 9465.461699999982, 396, 3050.061300000012
i3en.xlarge, SUSE Linux, 39, 2079.5913999999993, 359, 2031.9056999999952, 359, 47.68570000000409
m5a.large, SUSE Linux, 31, 1180.1313999999995, 396, 1112.3234999999981, 396, 67.80790000000138
r5dn.12xlarge, SUSE Linux, 8, 4633.310100000002, 204, 3192.3400000000115, 204, 1440.970099999991
r5d.xlarge, SUSE Linux, 34, 1246.6838000000002, 310, 1505.0575000000038, 396, -258.3737000000035
r5ad.xlarge, SUSE Linux, 26, 2503.3599999999997, 396, 1543.522700000005, 396, 959.8372999999947
m5a.xlarge, SUSE Linux, 94, 1678.3818999999999, 396, 1504.6964999999966, 396, 173.68540000000326
r5.large, SUSE Linux, 71, 1070.7541, 310, 1117.153400000001, 396, -46.39930000000095
c5n.large, SUSE Linux, 33, 1186.3214000000003, 396, 1093.9979999999975, 396, 92.32340000000272
z1d.12xlarge, SUSE Linux, 16, 13775.083699999997, 396, 13614.801499999996, 396, 160.28220000000147
t3a.small, SUSE Linux, 23, 806.5023999999996, 372, 767.6552000000006, 372, 38.84719999999902
t3a.medium, SUSE Linux, 21, 919.6908999999997, 372, 882.2248000000005, 372, 37.46609999999919
g4dn.12xlarge, SUSE Linux, 19, 8187.407599999999, 224, 6720.300200000044, 224, 1467.1073999999544
c5n.9xlarge, SUSE Linux, 26, 6562.594900000005, 396, 5403.593200000024, 396, 1159.0016999999807
a1.xlarge, SUSE Linux, 11, 999.7667999999999, 310, 1245.295899999997, 396, -245.52909999999702
c5n.metal, SUSE Linux, 12, 10586.5216, 266, 7560.513600000008, 266, 3026.0079999999916
t3a.xlarge, SUSE Linux, 19, 1346.1578000000006, 372, 1262.9638999999972, 372, 83.1939000000034
a1.xlarge, Windows, 0, 834.6699000000002, 162, 834.6698999999982, 162, 2.0463630789890885e-12
z1d.large, SUSE Linux, 30, 1403.0892000000003, 396, 1377.100200000002, 396, 25.98899999999844
g4dn.4xlarge, SUSE Linux, 38, 2976.3861000000006, 224, 2504.3405999999973, 224, 472.04550000000336
g4dn.16xlarge, SUSE Linux, 17, 9009.7407, 224, 7446.164400000002, 224, 1563.576299999998
c5n.18xlarge, SUSE Linux, 26, 12067.315400000003, 396, 9723.196100000037, 396, 2344.1192999999657
c5n.2xlarge, SUSE Linux, 34, 2619.0213, 396, 2005.3386999999943, 396, 613.6826000000056
t3a.nano, SUSE Linux, 45, 705.3560999999997, 372, 667.5128000000047, 372, 37.843299999995
g4dn.8xlarge, Red Hat Enterprise Linux, 20, 4186.8663000000015, 224, 4079.9411000000214, 224, 106.92519999998012
g4dn.8xlarge, SUSE Linux, 24, 4845.257299999998, 224, 4012.2151999999774, 224, 833.042100000021
g4dn.xlarge, SUSE Linux, 39, 953.7974999999998, 138, 1404.4121999999973, 224, -450.61469999999747
c5n.4xlarge, SUSE Linux, 29, 3585.0576999999994, 396, 2893.6535999999874, 396, 691.404100000012
g4dn.8xlarge, Linux/UNIX, 20, 3488.5062999999973, 224, 3399.651099999993, 224, 88.85520000000406
t3a.2xlarge, SUSE Linux, 21, 1807.9171999999999, 372, 1648.5080999999982, 372, 159.40910000000167
t3a.large, SUSE Linux, 22, 1019.6354999999996, 372, 966.3334, 372, 53.302099999999655
a1.2xlarge, SUSE Linux, 17, 1240.0623999999998, 310, 1546.8985000000014, 396, -306.8361000000016
a1.4xlarge, SUSE Linux, 12, 2174.5714, 310, 2058.4023999999886, 396, 116.16900000001124
i3en.12xlarge, SUSE Linux, 31, 15190.544700000006, 359, 14755.435399999931, 359, 435.10930000007465
z1d.2xlarge, SUSE Linux, 21, 3495.811, 396, 3136.7325000000137, 396, 359.07849999998643
a1.large, SUSE Linux, 13, 868.0701, 310, 985.3367000000046, 396, -117.26660000000459
c5d.24xlarge, SUSE Linux, 13, 4279.9118, 177, 4228.628200000012, 177, 51.28359999998793
c5d.24xlarge, Red Hat Enterprise Linux, 13, 4406.781800000001, 177, 4353.698200000001, 177, 53.08359999999993
z1d.3xlarge, SUSE Linux, 19, 4651.676599999999, 396, 4175.032999999989, 396, 476.6436000000094
z1d.xlarge, SUSE Linux, 16, 2060.6767999999993, 396, 2035.5966000000096, 396, 25.080199999989645
c5d.24xlarge, Linux/UNIX, 13, 3857.011799999999, 177, 3811.728200000008, 177, 45.283599999990656
z1d.6xlarge, SUSE Linux, 27, 8514.9593, 396, 7334.529800000024, 396, 1180.4294999999765
c5n.xlarge, SUSE Linux, 27, 1657.2329000000002, 396, 1464.0432999999991, 396, 193.18960000000106
c5d.12xlarge, SUSE Linux, 37, 2468.0794000000005, 177, 2424.556599999993, 177, 43.522800000007464
r5ad.8xlarge, Red Hat Enterprise Linux, 11, 2303.0801999999994, 127, 3218.940800000011, 213, -915.8606000000118
a1.large, Windows, 2, 416.2886, 162, 416.27510000000063, 162, 0.013499999999339707
r5ad.8xlarge, Linux/UNIX, 11, 1910.3501999999999, 127, 2566.6008000000015, 213, -656.2506000000017
a1.4xlarge, Windows, 2, 3335.738199999998, 162, 3335.691400000007, 162, 0.04679999999098072
a1.2xlarge, Windows, 0, 1666.7299000000003, 162, 1666.7298999999962, 162, 4.092726157978177e-12
a1.metal, Windows, 0, 3343.419499999998, 162, 3343.419500000007, 162, -8.640199666842818e-12
m5n.8xlarge, SUSE Linux, 11, 7262.4755, 204, 2246.8301000000083, 204, 5015.645399999991
c5d.12xlarge, Red Hat Enterprise Linux, 37, 2595.0393999999997, 177, 2550.2266000000004, 177, 44.81279999999924
c5d.12xlarge, Linux/UNIX, 37, 2044.8793999999998, 177, 2005.6566000000037, 177, 39.22279999999614
m5n.large, Windows, 5, 547.2326000000004, 204, 543.5486999999983, 204, 3.6839000000020405
m5n.xlarge, Red Hat Enterprise Linux, 5, 487.2158000000001, 204, 485.6006000000015, 204, 1.6151999999985946
m5n.xlarge, Linux/UNIX, 5, 194.5958000000001, 204, 194.06060000000087, 204, 0.5351999999992358
m5a.16xlarge, Red Hat Enterprise Linux, 13, 7850.245399999998, 309, 5611.548300000026, 309, 2238.697099999972
m5n.16xlarge, SUSE Linux, 9, 5920.053699999998, 204, 3935.356699999997, 204, 1984.6970000000006
a1.medium, Windows, 0, 208.76260000000013, 162, 208.76259999999928, 162, 8.526512829121202e-13
r5ad.8xlarge, Windows, 11, 10874.226599999998, 213, 9951.480999999992, 213, 922.7456000000057
f1.16xlarge, Linux/UNIX, 8, 56612.15999999997, 396, 37466.012000000264, 396, 19146.147999999703
m5a.2xlarge, Linux/UNIX, 34, 819.6511000000003, 396, 775.8633000000035, 396, 43.787799999996764
m5dn.16xlarge, Windows, 7, 17477.408799999997, 204, 17351.632399999937, 204, 125.77640000006068
r5d.16xlarge, Red Hat Enterprise Linux, 15, 5925.8151, 309, 5841.898000000018, 309, 83.91709999998147
m5dn.4xlarge, Windows, 5, 4380.079300000001, 204, 4337.665800000002, 204, 42.41349999999966
m5dn.24xlarge, Linux/UNIX, 9, 7303.405899999999, 204, 4640.950699999994, 204, 2662.455200000005
r5d.16xlarge, Linux/UNIX, 15, 4962.125100000002, 309, 4896.40800000003, 309, 65.71709999997165
m5dn.xlarge, Windows, 4, 1092.7529000000004, 204, 1087.7393000000004, 204, 5.013599999999997
m5dn.large, Red Hat Enterprise Linux, 5, 391.35540000000015, 204, 387.66860000000037, 204, 3.686799999999778
r5d.16xlarge, Windows, 14, 26785.012699999977, 309, 26294.054999999826, 309, 490.9577000001518
m5dn.large, Linux/UNIX, 3, 97.89540000000002, 204, 97.2014000000001, 204, 0.6939999999999173
m5dn.24xlarge, Red Hat Enterprise Linux, 9, 7937.545900000002, 204, 5269.240700000009, 204, 2668.3051999999925
h1.2xlarge, Red Hat Enterprise Linux, 18, 1627.9214000000002, 238, 2163.800900000017, 324, -535.8795000000168
h1.2xlarge, Linux/UNIX, 14, 1172.9714000000001, 310, 1452.6495, 396, -279.67809999999986
m5dn.12xlarge, Linux/UNIX, 4, 2344.3886999999995, 204, 2327.265599999997, 204, 17.123100000002523
m5dn.12xlarge, Red Hat Enterprise Linux, 4, 2980.3486999999996, 204, 2957.8956000000026, 204, 22.453099999996994
r5n.4xlarge, Windows, 6, 4438.6255999999985, 204, 4387.311700000017, 204, 51.31389999998191
r5n.16xlarge, Linux/UNIX, 5, 6281.866, 204, 3388.472400000012, 204, 2893.393599999988
r5n.12xlarge, Windows, 5, 13221.839499999996, 204, 13151.284800000061, 204, 70.55469999993511
r5n.24xlarge, Linux/UNIX, 3, 4915.3507999999965, 204, 4892.237800000011, 204, 23.112999999985732
r5n.24xlarge, Red Hat Enterprise Linux, 3, 5551.310800000002, 204, 5523.777800000011, 204, 27.53299999999126
m5dn.large, Windows, 5, 547.8694000000003, 204, 542.8343999999984, 204, 5.035000000001901
r5n.16xlarge, Red Hat Enterprise Linux, 5, 6914.055999999998, 204, 4017.1524000000113, 204, 2896.9035999999865
m5dn.2xlarge, Linux/UNIX, 7, 417.62900000000013, 204, 397.28420000000193, 204, 20.3447999999982
m5dn.2xlarge, Red Hat Enterprise Linux, 7, 1050.9889999999996, 204, 1028.3042000000019, 204, 22.684799999997722
m5dn.12xlarge, Windows, 3, 13146.0615, 204, 13038.414399999996, 204, 107.64710000000377
m5dn.24xlarge, Windows, 7, 28860.022900000004, 204, 25984.325999999994, 204, 2875.69690000001
m5dn.2xlarge, Windows, 4, 3220.2798000000003, 204, 2176.480500000001, 204, 1043.7992999999992
m5dn.16xlarge, Linux/UNIX, 3, 3117.4674000000014, 204, 3103.619500000008, 204, 13.847899999993388
m5dn.4xlarge, Red Hat Enterprise Linux, 5, 1416.7361999999998, 204, 1404.622699999993, 204, 12.113500000006752
m5dn.16xlarge, Red Hat Enterprise Linux, 5, 3751.607399999998, 204, 3732.855099999993, 204, 18.752300000005107
m5dn.4xlarge, Linux/UNIX, 5, 781.0362000000005, 204, 775.4227000000035, 204, 5.613499999996975
r5n.12xlarge, Linux/UNIX, 7, 2452.5517999999984, 204, 2441.522900000006, 204, 11.028899999992518
r5n.12xlarge, Red Hat Enterprise Linux, 7, 3086.691800000001, 204, 3072.152900000014, 204, 14.538899999986825
g3s.xlarge, SUSE Linux, 35, 2873.99, 310, 3183.271000000019, 396, -309.28100000001905
r5n.xlarge, Windows, 4, 1104.8623999999998, 204, 1095.8220000000042, 204, 9.040399999995543
r5n.4xlarge, Red Hat Enterprise Linux, 4, 1777.1764000000005, 204, 1446.9711000000025, 204, 330.20529999999803
r5n.4xlarge, Linux/UNIX, 4, 1142.6463999999996, 204, 814.7810999999957, 204, 327.8653000000039
r5n.2xlarge, Windows, 3, 2207.118299999999, 204, 2195.3911000000085, 204, 11.727199999990717
m5dn.2xlarge, SUSE Linux, 8, 1402.2603999999997, 204, 1008.7270000000037, 204, 393.53339999999594
r5n.xlarge, Linux/UNIX, 4, 204.73219999999986, 204, 203.23579999999893, 204, 1.496400000000932
r5n.xlarge, Red Hat Enterprise Linux, 4, 498.2521999999996, 204, 494.2957999999986, 204, 3.956400000000997
r5n.16xlarge, Windows, 5, 20716.21499999999, 204, 17631.714799999998, 204, 3084.5001999999913
r5n.2xlarge, Red Hat Enterprise Linux, 11, 1479.0386999999996, 204, 1039.5727999999988, 204, 439.46590000000083
r5n.2xlarge, Linux/UNIX, 11, 843.8586999999999, 204, 408.5527999999983, 204, 435.3059000000016
r5n.24xlarge, Windows, 4, 26507.197899999992, 204, 26334.252500000122, 204, 172.94539999986955
r5n.4xlarge, SUSE Linux, 7, 4495.848900000001, 204, 1451.8759000000034, 204, 3043.9729999999972
m5dn.xlarge, Red Hat Enterprise Linux, 6, 590.1670000000001, 204, 486.5372000000012, 204, 103.62979999999897
m5dn.xlarge, Linux/UNIX, 6, 297.36700000000013, 204, 195.1772000000005, 204, 102.18979999999962
r5n.2xlarge, SUSE Linux, 15, 1289.1607999999997, 204, 1018.1836000000012, 204, 270.97719999999845
r5dn.large, Windows, 6, 619.8256999999999, 204, 557.4881000000017, 204, 62.33759999999813
r5dn.large, Linux/UNIX, 7, 279.95939999999996, 204, 111.0957999999996, 204, 168.86360000000036
r5dn.large, Red Hat Enterprise Linux, 7, 573.0593999999999, 204, 402.15579999999875, 204, 170.90360000000112
m5dn.xlarge, SUSE Linux, 9, 882.9815, 204, 741.3428999999984, 204, 141.6386000000016
r5dn.16xlarge, Windows, 5, 17636.892199999987, 204, 17550.864199999996, 204, 86.02799999999115
r5dn.16xlarge, Red Hat Enterprise Linux, 6, 3909.2528999999995, 204, 3897.8349000000107, 204, 11.417999999988751
r5dn.large, SUSE Linux, 12, 794.3974000000001, 204, 520.828399999999, 204, 273.5690000000011
r5dn.4xlarge, Windows, 6, 4416.970699999998, 204, 4395.019800000017, 204, 21.95089999998072
r5dn.xlarge, Windows, 3, 1389.3510999999999, 204, 1096.754700000004, 204, 292.5963999999958
r5dn.16xlarge, Linux/UNIX, 6, 3275.112900000002, 204, 3266.0349000000106, 204, 9.077999999991334
r5dn.4xlarge, Linux/UNIX, 5, 819.4532999999996, 204, 814.3542999999959, 204, 5.099000000003684
r5dn.4xlarge, Red Hat Enterprise Linux, 5, 1454.8933000000002, 204, 1445.2443000000026, 204, 9.648999999997613
r5dn.xlarge, Linux/UNIX, 5, 494.6674999999999, 204, 203.65069999999895, 204, 291.01680000000096
r5dn.xlarge, Red Hat Enterprise Linux, 5, 786.9875, 204, 494.8906999999986, 204, 292.09680000000134
g3s.xlarge, Linux/UNIX, 28, 2130.1899999999996, 310, 2143.1461000000136, 396, -12.956100000013976
g3s.xlarge, Red Hat Enterprise Linux, 28, 2712.8526, 325, 2185.8118999999942, 325, 527.0407000000059
inf1.24xlarge, Red Hat Enterprise Linux, 9, 11638.422499999997, 150, 8564.454600000015, 150, 3073.9678999999815
inf1.24xlarge, Linux/UNIX, 9, 11173.802500000003, 150, 8103.4746000000305, 150, 3070.327899999973
inf1.24xlarge, SUSE Linux, 11, 11633.0525, 150, 8499.524600000002, 150, 3133.5278999999973
r5dn.2xlarge, SUSE Linux, 8, 1702.1062, 204, 1020.718200000001, 204, 681.3879999999989
m5n.4xlarge, Linux/UNIX, 7, 1242.1180000000002, 204, 776.9728000000035, 204, 465.14519999999663
m5n.4xlarge, Red Hat Enterprise Linux, 7, 1877.558, 204, 1408.382799999993, 204, 469.17520000000695
m5n.4xlarge, SUSE Linux, 9, 1968.5039999999997, 204, 1411.8626999999974, 204, 556.6413000000023
r5dn.2xlarge, Linux/UNIX, 4, 1458.931199999999, 204, 408.62419999999804, 204, 1050.3070000000012
r5dn.2xlarge, Red Hat Enterprise Linux, 4, 2094.631199999999, 204, 1040.0341999999985, 204, 1054.5970000000004
